word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
líquida,4.9243,99,líquido,ADJ,False,False,True
inferior,4.9101,66,inferior,ADJ,False,True,True
correspondente,4.8831,81,correspondente,ADJ,False,True,True
planeta,4.873,50,planeta,NOUN,False,True,True
natural,4.8729,60,natural,ADJ,False,True,True
observador,4.8515,89,observador,NOUN,False,True,True
ilustrações,4.8468,103,ilustrações,PROPN,False,True,True
brasil,4.8424,31,brasil,PROPN,False,True,True
universidade,4.8381,30,universidade,PROPN,False,True,True
celsius,4.8208,126,celsius,PROPN,False,True,True
aspecto,4.7764,43,aspecto,NOUN,False,True,True
observação,4.7746,49,observação,NOUN,False,True,True
capacidade,4.7696,112,capacidade,NOUN,False,True,True
fórmula,4.7458,79,fórmula,NOUN,False,True,True
código,4.7401,185,código,NOUN,False,True,True
cinética,4.7247,119,cinética,NOUN,False,False,True
balão,4.7169,53,balão,NOUN,False,True,True
partícula,4.7051,65,partícula,NOUN,False,True,True
ondulatório,4.6759,71,ondulatório,ADJ,False,True,True
origem,4.6536,52,origem,NOUN,False,False,True
científico,4.64,40,científico,ADJ,False,True,True
sensação,4.6296,54,sensação,NOUN,False,True,True
especial,4.604,37,especial,ADJ,False,True,True
hertz,4.6034,135,hertz,NOUN,False,True,True
gasoso,4.5997,71,gasoso,ADJ,False,True,True
linguagem,4.591,39,linguagem,NOUN,False,True,True
passagem,4.5661,59,passagem,NOUN,False,True,True
projeto,4.5267,45,projeto,PROPN,False,True,True
alumínio,4.4986,74,alumínio,NOUN,False,False,True
página,4.4822,124,págino,NOUN,False,True,True
altitude,4.4773,48,altitude,NOUN,False,True,True
alteração,4.4756,51,alteração,NOUN,False,True,True
pequena,4.4715,46,pequeno,ADJ,False,False,True
kelvin,4.4542,76,kelvin,PROPN,False,False,True
elétrica,4.4523,48,elétrico,ADJ,False,False,True
expressão,4.4502,63,expressão,NOUN,False,True,True
grau,4.4216,75,grau,NOUN,False,True,True
matéria,4.4076,52,matéria,NOUN,False,False,True
acesso,4.406,38,acesso,NOUN,False,False,True
experimento,4.3978,43,experimento,NOUN,False,True,True
objetivo,4.393,38,objetivo,NOUN,False,True,True
correta,4.3915,93,corretar,ADJ,False,True,True
caderno,4.3728,69,caderno,NOUN,False,False,True
construção,4.3529,36,construção,NOUN,False,True,True
campo,4.3354,55,campo,NOUN,False,True,True
presente,4.3153,43,presente,ADJ,False,True,True
máxima,4.3047,64,máxima,PROPN,False,True,True
absoluto,4.2912,64,absoluto,ADJ,False,True,True
estrela,4.2391,58,estrela,NOUN,False,True,True
história,4.2349,37,história,NOUN,False,False,True
cilindro,4.2187,56,cilindro,NOUN,False,True,True
tecnologia,4.2116,31,tecnologia,NOUN,False,True,True
fevereiro,4.1873,179,fevereiro,NOUN,False,False,True
virtual,4.1841,112,virtual,ADJ,False,True,True
digital,4.1673,45,digital,ADJ,False,True,True
proporcional,4.163,73,proporcional,ADJ,False,True,True
gases,4.151,61,gases,NOUN,False,True,True
mecânica,4.1435,42,mecânico,ADJ,False,False,True
foto,4.1174,35,foto,PROPN,False,True,True
tradução,4.1143,20,tradução,PROPN,False,False,True
aprendizagem,4.1113,36,aprendizagem,NOUN,False,False,True
rede,4.1072,45,rede,NOUN,False,True,True
dirigível,4.0907,40,dirigível,NOUN,False,True,True
índice,4.0905,86,índice,NOUN,False,True,True
alta,4.088,41,alto,ADJ,False,True,True
tópico,4.0827,40,tópico,ADJ,False,True,True
convecção,4.0817,62,convecção,NOUN,False,False,True
palavra,4.078,41,palavra,NOUN,False,True,True
esfera,4.0704,53,esfera,NOUN,False,True,True
centro,4.0615,46,centro,NOUN,False,True,True
penal,4.0571,179,penal,PROPN,False,False,True
elevação,4.051,61,elevação,NOUN,False,False,True
metálica,4.0287,38,metálico,ADJ,False,True,True
assunto,4.0006,42,assunto,NOUN,False,True,True
agitação,3.976,75,agitação,NOUN,False,False,True
principal,3.966,50,principal,ADJ,False,True,True
espectro,3.96,67,espectro,NOUN,False,True,True
curso,3.9521,36,curso,NOUN,False,True,True
etapa,3.9505,48,etapa,NOUN,False,True,True
vácuo,3.9075,56,vácuo,NOUN,False,False,True
alto,3.902,32,alto,ADJ,False,True,True
afirmativa,3.8921,66,afirmativa,NOUN,False,True,True
conclusão,3.871,38,conclusão,NOUN,False,True,True
podese,3.8438,44,podese,NOUN,False,False,True
papel,3.8341,35,papel,NOUN,False,True,True
explique,3.8329,46,explique,INTJ,False,True,True
ilustração,3.8312,87,ilustração,NOUN,False,True,True
linear,3.8289,115,linear,ADJ,False,True,True
joule,3.8287,52,joule,PROPN,False,True,True
sonora,3.8029,55,sonoro,ADJ,False,True,True
atual,3.7941,35,atual,ADJ,False,True,True
baixa,3.7569,45,baixo,ADJ,False,False,True
isolante,3.7521,46,isolante,ADJ,False,True,True
expansão,3.7307,73,expansão,NOUN,False,True,True
termo,3.7226,31,termo,NOUN,False,True,True
aplicações,3.7076,42,aplicações,NOUN,False,True,True
coluna,3.6955,62,coluna,NOUN,False,True,True
compreensão,3.6946,39,compreensão,NOUN,False,False,True
carnot,3.6904,73,carnot,PROPN,False,False,True
incidente,3.6837,72,incidente,ADJ,False,True,True
exterior,3.6744,70,exterior,ADJ,False,False,True
hora,3.6698,49,hora,NOUN,False,True,True
trânsito,3.6658,75,trânsito,NOUN,False,False,True
existente,3.6608,42,existente,ADJ,False,True,True
tema,3.6554,34,tema,NOUN,False,True,True
mistura,3.6341,54,mistura,NOUN,False,False,True
casa,3.6318,30,casa,NOUN,False,True,True
funcionamento,3.6216,41,funcionamento,NOUN,False,False,True
banco,3.611,114,banco,PROPN,False,False,True
estufa,3.6003,55,estufa,NOUN,False,True,True
análise,3.597,42,análise,NOUN,False,False,True
azul,3.5791,59,azul,ADJ,False,True,True
foco,3.5553,122,foco,NOUN,False,True,True
científica,3.5475,26,científico,ADJ,False,False,True
vermelho,3.5194,59,vermelho,NOUN,False,True,True
fahrenheit,3.5059,70,fahrenheit,PROPN,False,False,True
hélio,3.4815,38,hélio,NOUN,False,True,True
lago,3.4648,39,lago,NOUN,False,True,True
edição,3.4547,16,edição,NOUN,False,True,True
químico,3.4507,31,químico,ADJ,False,True,True
calorímetro,3.4467,99,calorímetro,PROPN,False,True,True
compressão,3.4394,68,compressão,NOUN,False,True,True
correto,3.4349,47,correto,ADJ,False,True,True
proveniente,3.4314,49,proveniente,ADJ,False,True,True
infográfico,3.4289,32,infográfico,NOUN,False,True,True
porto,3.4275,25,porto,PROPN,False,True,True
rendimento,3.4245,93,rendimento,NOUN,False,True,True
sonoro,3.4201,55,sonoro,ADJ,False,True,True
capaz,3.4193,36,capaz,ADJ,False,True,True
hipótese,3.4175,37,hipótese,NOUN,False,True,True
potência,3.3847,46,potência,NOUN,False,False,True
mol,3.3742,183,mol,NOUN,False,True,True
concepção,3.3708,28,concepção,NOUN,False,True,True
reta,3.3518,45,reta,NOUN,False,True,True
matemático,3.3392,25,matemático,ADJ,False,True,True
externo,3.3307,47,externo,ADJ,False,True,True
condução,3.3271,71,condução,PROPN,False,False,True
pistão,3.327,49,pistão,NOUN,False,True,True
coleção,3.3232,28,coleção,NOUN,False,False,True
troca,3.3116,79,troca,NOUN,False,True,True
gasosa,3.2901,67,gasoso,ADJ,False,True,True
elétrico,3.2891,36,elétrico,ADJ,False,True,True
respostas,3.2803,46,respostas,PROPN,False,True,True
técnica,3.2646,25,técnica,NOUN,False,True,True
procedimento,3.2574,29,procedimento,NOUN,False,True,True
tamanho,3.2469,61,tamanho,NOUN,False,True,True
testes,3.2467,39,testes,PROPN,False,True,True
utilização,3.2458,25,utilização,NOUN,False,False,True
absoluta,3.2412,69,absoluto,ADJ,False,True,True
isotérmica,3.2337,81,isotérmica,ADJ,False,False,True
didático,3.2309,24,didático,ADJ,False,True,True
einstein,3.2182,27,einstein,PROPN,False,False,True
esférico,3.217,42,esférico,ADJ,False,True,True
difração,3.1998,56,difração,NOUN,False,False,True
coordenação,3.1839,10,coordenação,NOUN,False,False,True
costa,3.1737,17,costa,PROPN,False,False,True
aula,3.1697,32,aula,NOUN,False,True,True
época,3.1658,23,época,NOUN,False,True,True
galáxia,3.1607,57,galáxia,NOUN,False,True,True
pulso,3.158,90,pulso,ADJ,False,True,True
mola,3.126,55,mola,PRON,False,True,True
êmbolo,3.1255,49,êmbolo,NOUN,False,False,True
proporção,3.1212,32,proporção,NOUN,False,True,True
início,3.121,32,início,NOUN,False,False,True
sinal,3.1203,41,sinal,NOUN,False,True,True
cálculo,3.1142,34,cálculo,NOUN,False,True,True
minuto,3.1126,51,minuto,NOUN,False,True,True
alegre,3.1078,19,alegre,PROPN,False,False,True
espessura,3.1049,34,espessura,NOUN,False,True,True
interno,3.0874,35,interno,NOUN,False,True,True
perfeito,3.0745,72,perfeito,ADJ,False,True,True
usina,3.0715,23,usina,NOUN,False,True,True
metálico,3.0698,32,metálico,ADJ,False,True,True
controle,3.0684,24,controle,NOUN,False,False,True
externa,3.0673,38,externo,ADJ,False,True,True
veículo,3.0645,26,veículo,NOUN,False,True,True
pele,3.0616,32,pele,NOUN,False,True,True
amplitude,3.0555,56,amplitude,NOUN,False,True,True
telescópio,3.0532,29,telescópio,NOUN,False,True,True
óptico,3.0432,30,óptico,ADJ,False,True,True
laboratório,3.0339,27,laboratório,NOUN,False,True,True
tornase,3.0268,35,tornase,NOUN,False,False,True
rotação,3.0256,30,rotação,NOUN,False,True,True
nacional,3.0241,24,nacional,PROPN,False,False,True
única,3.0164,26,único,ADJ,False,False,True
cotidiano,3.0122,28,cotidiano,NOUN,False,True,True
alternativa,3.0095,32,alternativa,NOUN,False,True,True
humana,3.0072,23,humano,ADJ,False,False,True
presença,2.9982,29,presença,NOUN,False,False,True
concluí,2.9841,36,concluí,VERB,False,True,True
paralelo,2.9747,66,paralelo,ADJ,False,True,True
chumbo,2.961,62,chumbo,PROPN,False,False,True
realidade,2.9606,24,realidade,NOUN,False,True,True
social,2.959,30,social,ADJ,False,True,True
visível,2.9506,37,visível,ADJ,False,True,True
latente,2.9288,97,latente,ADJ,False,True,True
peso,2.9258,30,peso,NOUN,False,True,True
copo,2.9176,46,copo,NOUN,False,True,True
evolução,2.9154,24,evolução,NOUN,False,False,True
habilidade,2.9118,22,habilidade,NOUN,False,True,True
atmosférica,2.9056,50,atmosférico,ADJ,False,False,True
microscópio,2.8951,28,microscópio,NOUN,False,True,True
precisão,2.8688,26,precisão,NOUN,False,False,True
gota,2.8547,41,gota,NOUN,False,True,True
elemento,2.8489,28,elemento,NOUN,False,True,True
afirmação,2.8383,32,afirmação,NOUN,False,True,True
branca,2.8362,52,branco,ADJ,False,False,True
hidrogênio,2.8281,35,hidrogênio,NOUN,False,True,True
volta,2.8254,39,volta,NOUN,False,True,True
comunicação,2.8245,19,comunicação,PROPN,False,True,True
esquerda,2.8229,32,esquerda,NOUN,False,False,True
panela,2.8068,41,panela,NOUN,False,True,True
nome,2.8068,26,nome,NOUN,False,True,True
produção,2.8053,21,produção,NOUN,False,False,True
cuidado,2.8038,24,cuidado,NOUN,False,True,True
proposta,2.8023,41,proposta,NOUN,False,True,True
dificuldade,2.7978,23,dificuldade,NOUN,False,True,True
tecnológico,2.7935,29,tecnológico,ADJ,False,True,True
boyle,2.7882,41,boyle,PROPN,False,False,True
cristalina,2.7862,30,cristalina,ADJ,False,True,True
produto,2.7784,32,produto,NOUN,False,True,True
crista,2.7746,59,crista,ADJ,False,True,True
negativo,2.7653,44,negativo,NOUN,False,True,True
orientação,2.7644,23,orientação,NOUN,False,True,True
melhor,2.7603,36,melhor,ADV,False,False,True
técnico,2.7536,41,técnico,ADJ,False,True,True
sociedade,2.7514,24,sociedade,NOUN,False,True,True
devese,2.7491,31,deveser,VERB,False,False,True
pesquisador,2.7472,20,pesquisador,NOUN,False,True,True
método,2.7399,22,método,NOUN,False,True,True
superficial,2.7313,38,superficial,ADJ,False,False,True
positivo,2.7291,54,positivo,ADJ,False,True,True
contração,2.7279,29,contração,NOUN,False,True,True
motivo,2.7276,27,motivo,NOUN,False,True,True
editorial,2.7243,7,editorial,ADJ,False,False,True
face,2.7183,48,face,NOUN,False,True,True
brasileiro,2.7158,20,brasileiro,PROPN,False,True,True
influência,2.7151,35,influência,PROPN,False,True,True
anel,2.7119,39,anel,NOUN,False,True,True
petróleo,2.7092,27,petróleo,NOUN,False,False,True
escura,2.7022,35,escura,NOUN,False,True,True
condensação,2.6988,56,condensação,NOUN,False,False,True
disciplina,2.6979,22,disciplina,NOUN,False,True,True
amostra,2.6929,37,amostra,NOUN,False,True,True
oxigênio,2.6926,45,oxigênio,NOUN,False,False,True
termométrica,2.689,49,termométrico,ADJ,False,False,True
convexo,2.6847,57,convexo,ADJ,False,True,True
competência,2.6772,29,competência,NOUN,False,True,True
exame,2.6735,19,exame,NOUN,False,True,True
fator,2.6735,23,fator,NOUN,False,True,True
vaporização,2.6686,59,vaporização,NOUN,False,False,True
matemática,2.6634,20,matemática,PROPN,False,False,True
dado,2.6617,197,dado,NOUN,False,True,True
impacto,2.659,22,impacto,NOUN,False,True,True
livraria,2.6519,24,livraria,PROPN,False,False,True
umidade,2.6509,36,umidade,NOUN,False,False,True
transferência,2.6443,50,transferência,PROPN,False,False,True
contrário,2.6422,32,contrário,NOUN,False,False,True
geladeira,2.6381,37,geladeira,NOUN,False,True,True
molecular,2.6364,42,molecular,ADJ,False,True,True
carbono,2.6349,23,carbono,NOUN,False,True,True
perda,2.6341,28,perda,NOUN,False,True,True
nota,2.6338,43,nota,NOUN,False,True,True
diminuição,2.6252,36,diminuição,NOUN,False,False,True
alimento,2.6151,26,alimento,NOUN,False,True,True
separação,2.6116,33,separação,NOUN,False,False,True
particular,2.6058,21,particular,ADJ,False,True,True
inglês,2.5975,17,inglês,NOUN,False,False,True
isobárica,2.596,65,isobárico,ADJ,False,False,True
aço,2.5947,30,aço,NOUN,False,False,True
kcal,2.5835,41,kcal,PROPN,False,True,True
álcool,2.5823,35,álcool,NOUN,False,False,True
ação,2.5759,21,ação,NOUN,False,True,True
conceitual,2.5695,21,conceitual,ADJ,False,True,True
possibilidade,2.568,23,possibilidade,NOUN,False,True,True
mínima,2.5656,33,mínima,NOUN,False,True,True
interferência,2.5555,68,interferência,PROPN,False,False,True
diâmetro,2.5545,31,diâmetro,NOUN,False,True,True
entropia,2.5531,48,entropia,ADP,False,False,True
problemas,2.5409,29,problemas,NOUN,False,True,True
vermelha,2.5392,44,vermelho,ADJ,False,False,True
ordem,2.5368,44,ordem,NOUN,False,True,True
conversão,2.5343,44,conversão,NOUN,False,True,True
frasco,2.5221,36,frasco,NOUN,False,False,True
automóvel,2.5109,25,automóvel,NOUN,False,True,True
avaliação,2.5047,21,avaliação,NOUN,False,True,True
fluxo,2.5043,44,fluxo,NOUN,False,False,True
focal,2.5023,55,focal,ADJ,False,False,True
verde,2.4896,43,verde,ADJ,False,True,True
objetivos,2.4862,32,objetivos,PROPN,False,True,True
visual,2.4846,18,visual,ADJ,False,True,True
forno,2.4832,26,forno,NOUN,False,True,True
explicação,2.4719,20,explicação,NOUN,False,True,True
placa,2.4719,51,placa,NOUN,False,True,True
câmara,2.4665,35,câmara,PROPN,False,True,True
cristal,2.4647,30,cristal,ADJ,False,True,True
sombra,2.4641,35,sombra,NOUN,False,True,True
harmônico,2.4621,50,harmônico,ADJ,False,True,True
esquema,2.4607,23,esquema,NOUN,False,True,True
negro,2.4601,29,negro,ADJ,False,True,True
repouso,2.4575,34,repouso,NOUN,False,False,True
queda,2.4493,24,queda,NOUN,False,False,True
variável,2.444,28,variável,ADJ,False,True,True
termos,2.4432,43,termos,NOUN,False,True,True
distinto,2.4382,23,distinto,ADJ,False,True,True
educacional,2.4326,15,educacional,ADJ,False,True,True
central,2.4292,27,central,ADJ,False,True,True
terrestre,2.4289,28,terrestre,ADJ,False,False,True
