word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
editora,12.7868,264,editora,NOUN,False,False,True
total,12.7749,186,total,ADJ,False,True,True
região,12.7531,170,região,NOUN,False,True,True
trabalho,12.5333,143,trabalho,NOUN,False,True,True
acesso,12.272,167,acesso,NOUN,False,True,True
taxa,12.2057,339,taxa,NOUN,False,True,True
triângulo,12.0418,338,triângulo,NOUN,False,True,True
modo,11.9652,187,modo,NOUN,False,True,True
imagem,11.8198,271,imagem,NOUN,False,True,True
pessoa,11.552,106,pessoa,NOUN,False,True,True
produto,11.462,169,produto,NOUN,False,True,True
processo,11.4396,163,processo,NOUN,False,True,True
atividade,11.4189,355,atividade,NOUN,False,True,True
aprendizagem,11.3752,144,aprendizagem,PROPN,False,True,True
dia,11.3348,149,dia,NOUN,False,True,True
fonte,11.2289,116,fonte,NOUN,False,True,True
texto,11.1679,142,texto,NOUN,False,True,True
juro,11.1129,464,juro,NOUN,False,True,True
altura,11.0505,207,altura,NOUN,False,True,True
manual,10.917,181,manual,PROPN,False,True,True
fórmula,10.7491,184,fórmula,PROPN,False,True,True
disponível,10.5226,128,disponível,ADJ,False,True,True
passo,10.514,187,passo,ADJ,False,True,True
história,10.3112,140,história,NOUN,False,True,True
escola,10.2078,104,escola,NOUN,False,True,True
construção,10.1424,132,construção,NOUN,False,True,True
empresa,10.1102,130,empresa,NOUN,False,True,True
objetivo,10.1053,108,objetivo,NOUN,False,True,True
elipse,9.8007,237,elipse,NOUN,False,True,True
arquivo,9.7518,247,arquivo,NOUN,False,True,True
obra,9.6966,87,obra,NOUN,False,True,True
unidade,9.6382,159,unidade,PROPN,False,True,True
raio,9.4663,372,raio,PROPN,False,True,True
conteúdo,9.3679,122,conteúdo,NOUN,False,True,True
simples,9.3587,164,simples,ADJ,False,True,True
estatística,9.2726,161,estatística,PROPN,False,True,True
atento,9.1988,139,atento,ADJ,False,False,True
uso,9.0868,114,uso,NOUN,False,False,True
coeficiente,9.0273,394,coeficiente,ADV,False,True,True
coleção,9.0234,131,coleção,NOUN,False,True,True
cartesiano,9.0209,130,cartesiano,ADJ,False,True,True
acordo,9.0044,94,acordo,NOUN,False,False,True
diferente,8.995,97,diferente,DET,False,True,True
janeiro,8.9879,106,janeiro,NOUN,False,False,True
maneira,8.9853,86,maneira,NOUN,False,True,True
condição,8.9803,136,condição,NOUN,False,True,True
aplicação,8.9784,136,aplicação,NOUN,False,True,True
frequência,8.9729,226,frequência,NOUN,False,True,True
tema,8.9292,116,tema,NOUN,False,True,True
mesma,8.8518,102,mesmo,ADJ,False,False,True
rio,8.815,103,rio,PROPN,False,True,True
ideia,8.794,116,ideia,NOUN,False,True,True
maio,8.7742,119,maio,NOUN,False,False,True
ângulo,8.7583,155,ângulo,NOUN,False,True,True
determine,8.6735,417,determine,PROPN,False,True,True
população,8.6478,107,população,NOUN,False,True,True
necessário,8.616,98,necessário,ADJ,False,True,True
origem,8.6127,165,origem,NOUN,False,True,True
raiz,8.5399,401,raiz,PROPN,False,True,True
geometria,8.5191,314,geometria,PROPN,False,False,True
comum,8.485,118,comum,ADJ,False,True,True
preço,8.4146,158,preço,NOUN,False,True,True
segmento,8.4126,171,segmento,NOUN,False,True,True
assunto,8.3845,103,assunto,NOUN,False,True,True
cone,8.3604,170,cone,ADJ,False,True,True
exercícios,8.3178,157,exercícios,NOUN,False,True,True
dado,8.3162,513,dado,NOUN,False,True,True
medida,8.3061,425,medida,NOUN,False,True,True
período,8.2765,123,período,NOUN,False,True,True
página,8.2478,176,página,NOUN,False,True,True
representação,8.1927,121,representação,NOUN,False,True,True
aula,8.1485,118,aula,NOUN,False,True,True
cidade,8.1311,78,cidade,NOUN,False,True,True
banco,8.1126,250,banco,NOUN,False,True,True
alternativa,8.0905,126,alternativa,NOUN,False,True,True
analítica,8.0888,159,analítico,ADJ,False,True,True
caderno,7.9814,129,caderno,NOUN,False,True,True
polinômio,7.9798,350,polinômio,NOUN,False,True,True
seção,7.8488,127,seção,NOUN,False,True,True
co,7.8311,356,co,ADJ,False,True,True
operação,7.7844,93,operação,NOUN,False,True,True
método,7.7549,111,método,NOUN,False,True,True
planeta,7.7207,95,planeta,NOUN,False,True,True
fundamental,7.6745,113,fundamental,PROPN,False,True,True
percentual,7.5859,110,percentual,NOUN,False,True,True
vértice,7.5305,255,vértice,NOUN,False,True,True
mediana,7.5042,184,mediana,NOUN,False,True,True
atual,7.467,87,atual,ADJ,False,True,True
prática,7.454,86,prática,NOUN,False,True,True
hipérbole,7.3703,214,hipérbole,PROPN,False,True,True
par,7.3495,82,par,NOUN,False,True,True
figura,7.3465,279,figura,NOUN,False,True,True
papel,7.345,72,papel,NOUN,False,True,True
retângulo,7.3421,113,retângulo,NOUN,False,True,True
variável,7.2991,146,variável,PROPN,False,True,True
principal,7.2882,79,principal,NOUN,False,True,True
quantidade,7.285,74,quantidade,NOUN,False,True,True
terra,7.2794,74,terra,PROPN,False,True,True
termo,7.2705,120,termo,NOUN,False,True,True
quadrado,7.2474,103,quadrado,NOUN,False,True,True
orientações,7.2308,103,orientações,NOUN,False,True,True
vida,7.2161,62,vida,NOUN,False,True,True
desenvolvimento,7.191,87,desenvolvimento,NOUN,False,True,True
país,7.191,67,país,NOUN,False,True,True
intervalo,7.1302,116,intervalo,NOUN,False,True,True
brasileiro,7.1107,48,brasileiro,ADJ,False,True,True
ciência,7.0949,81,ciência,NOUN,False,True,True
brasileira,7.094,76,brasileira,PROPN,False,True,True
autor,7.0836,68,autor,NOUN,False,True,True
opção,7.0676,75,opção,NOUN,False,True,True
sala,7.0507,107,sala,NOUN,False,True,True
nota,6.9736,127,nota,NOUN,False,True,True
elemento,6.9535,84,elemento,NOUN,False,True,True
diferença,6.8881,98,diferença,NOUN,False,True,True
aritmética,6.8399,124,aritmética,ADJ,False,False,True
dinheiro,6.8176,72,dinheiro,NOUN,False,False,True
parábola,6.8148,218,parábola,NOUN,False,True,True
modelo,6.8078,58,modelo,NOUN,False,True,True
teorema,6.8012,118,teorema,PROPN,False,True,True
universidade,6.7612,69,universidade,PROPN,False,True,True
propriedade,6.7588,94,propriedade,NOUN,False,True,True
aumento,6.7584,136,aumento,NOUN,False,True,True
jogo,6.6736,60,jogo,NOUN,False,True,True
algébrico,6.6119,111,algébrico,ADJ,False,True,True
anterior,6.5399,85,anterior,ADJ,False,True,True
escolar,6.5301,61,escolar,ADJ,False,True,True
salário,6.5143,122,salário,NOUN,False,True,True
expressão,6.5142,86,expressão,NOUN,False,True,True
foco,6.4575,212,foco,NOUN,False,True,True
contexto,6.4267,69,contexto,PROPN,False,True,True
século,6.4038,60,século,NOUN,False,True,True
formação,6.3941,59,formação,NOUN,False,True,True
polinomial,6.3105,149,polinomial,ADJ,False,True,True
objeto,6.2719,60,objeto,NOUN,False,True,True
diâmetro,6.2691,87,diâmetro,NOUN,False,True,True
lei,6.2632,82,lei,PROPN,False,True,True
desafio,6.2398,70,desafio,NOUN,False,True,True
reprodução,6.1919,40,reprodução,NOUN,False,True,True
longo,6.1824,56,longo,NOUN,False,True,True
cos,6.1552,205,cos,NOUN,False,True,True
básica,6.1454,80,básico,ADJ,False,True,True
praça,6.1209,43,praça,NOUN,False,True,True
água,6.0897,53,água,NOUN,False,True,True
prova,6.0597,78,prova,NOUN,False,True,True
mensal,6.033,98,mensal,NOUN,False,True,True
didáticas,6.0295,83,didáticas,PROPN,False,False,True
pagamento,6.0055,108,pagamento,NOUN,False,True,True
nacional,5.9537,59,nacional,PROPN,False,True,True
capital,5.9397,122,capital,NOUN,False,True,True
excentricidade,5.9073,88,excentricidade,NOUN,False,True,True
cilindro,5.876,111,cilindro,NOUN,False,True,True
programa,5.8078,55,programa,NOUN,False,True,True
central,5.8033,80,central,ADJ,False,True,True
financeira,5.802,98,financeiro,ADJ,False,False,True
razão,5.8002,68,razão,NOUN,False,True,True
diverso,5.7983,58,diverso,DET,False,True,True
física,5.7925,64,física,PROPN,False,False,True
tecnologia,5.7633,65,tecnologia,NOUN,False,True,True
sol,5.7425,73,sol,NOUN,False,False,True
superfície,5.7299,91,superfície,NOUN,False,True,True
início,5.7216,50,início,NOUN,False,True,True
necessidade,5.721,55,necessidade,NOUN,False,True,True
definição,5.7188,75,definição,NOUN,False,True,True
recurso,5.6765,67,recurso,NOUN,False,True,True
relativa,5.6611,118,relativo,ADJ,False,False,True
procedimento,5.6494,76,procedimento,NOUN,False,True,True
cônica,5.6375,106,cônico,ADJ,False,True,True
possibilidade,5.6211,61,possibilidade,NOUN,False,True,True
compra,5.5736,92,compra,NOUN,False,True,True
círculo,5.571,86,círculo,NOUN,False,True,True
constante,5.529,73,constante,ADJ,False,True,True
proposta,5.5211,94,propor,VERB,False,True,True
social,5.4826,54,social,ADJ,False,True,True
mar,5.4436,50,mar,PROPN,False,True,True
superior,5.4368,57,superior,PROPN,False,True,True
natural,5.4321,54,natural,ADJ,False,True,True
desvio,5.3999,129,desvio,NOUN,False,True,True
discussão,5.3933,66,discussão,NOUN,False,True,True
comprimento,5.3897,84,comprimento,NOUN,False,True,True
geométrico,5.3838,78,geométrico,ADJ,False,True,True
consumo,5.3826,40,consumo,NOUN,False,False,True
mundo,5.3757,58,mundo,NOUN,False,True,True
inicial,5.3628,72,inicial,ADJ,False,True,True
consumidor,5.3339,63,consumidor,NOUN,False,True,True
classe,5.2071,99,classe,NOUN,False,True,True
preciso,5.19,51,preciso,ADJ,False,True,True
sociedade,5.1557,59,sociedade,PROPN,False,True,True
sugestão,5.1447,61,sugestão,NOUN,False,True,True
presente,5.1355,50,presente,ADJ,False,True,True
candidato,5.1278,77,candidato,NOUN,False,True,True
fator,5.0978,92,fator,NOUN,False,True,True
algébrica,5.0828,120,algébrico,ADJ,False,True,True
movimento,5.0814,44,movimento,NOUN,False,True,True
paralelo,5.0736,133,paralelo,ADJ,False,True,True
demonstração,5.0669,54,demonstração,NOUN,False,True,True
compreensão,4.9817,59,compreensão,NOUN,False,False,True
inteiro,4.9642,84,inteiro,ADJ,False,True,True
leitura,4.9635,59,leitura,NOUN,False,True,True
linguagem,4.9396,58,linguagem,NOUN,False,True,True
observação,4.9103,63,observação,NOUN,False,True,True
distinto,4.8869,81,distinto,ADJ,False,True,True
produção,4.8753,36,produção,NOUN,False,True,True
casa,4.8462,49,casa,NOUN,False,True,True
linha,4.7898,50,linha,NOUN,False,True,True
fato,4.7767,48,fato,NOUN,False,True,True
distribuição,4.7634,59,distribuição,NOUN,False,False,True
site,4.76,72,site,NOUN,False,True,True
equipe,4.7524,56,equipe,NOUN,False,True,True
particular,4.7492,48,particular,ADJ,False,True,True
padrão,4.7454,96,padrão,NOUN,False,True,True
setor,4.7401,68,setor,PROPN,False,True,True
numérico,4.7276,73,numérico,ADJ,False,True,True
hora,4.7092,61,hora,NOUN,False,True,True
material,4.707,47,material,NOUN,False,True,True
corpo,4.6939,53,corpo,NOUN,False,True,True
ilustrações,4.6876,109,ilustrações,NOUN,False,True,True
quadrante,4.6746,113,quadrante,ADJ,False,True,True
análise,4.6528,57,análise,NOUN,False,True,True
trigonométrico,4.6507,76,trigonométrico,ADJ,False,True,True
correspondente,4.625,66,correspondente,ADJ,False,True,True
órbita,4.6245,54,órbita,NOUN,False,True,True
divisão,4.5657,176,divisão,PROPN,False,True,True
competência,4.5282,65,competência,NOUN,False,True,True
aspecto,4.5261,44,aspecto,NOUN,False,True,True
pequeno,4.5202,40,pequeno,ADJ,False,True,True
importância,4.4979,51,importância,NOUN,False,False,True
paralela,4.4529,86,paralelo,ADJ,False,True,True
turma,4.4448,77,turma,NOUN,False,True,True
colega,4.4407,44,colega,NOUN,False,True,True
ação,4.4198,39,ação,NOUN,False,True,True
software,4.4159,61,software,NOUN,False,True,True
porcentagem,4.4141,88,porcentagem,NOUN,False,True,True
igualdade,4.404,71,igualdade,PROPN,False,True,True
dimensão,4.4025,45,dimensão,NOUN,False,True,True
espaço,4.3941,42,espaço,NOUN,False,True,True
relativo,4.3817,55,relativo,ADJ,False,True,True
época,4.3762,34,época,NOUN,False,True,True
interessante,4.3373,44,interessante,ADJ,False,True,True
podese,4.3288,34,podese,ADJ,False,False,True
dupla,4.3259,92,dupla,NOUN,False,True,True
ferramenta,4.3062,40,ferramenta,ADJ,False,True,True
sul,4.2884,51,sul,PROPN,False,False,True
montante,4.2728,136,montante,NOUN,False,True,True
álgebra,4.2502,52,álgebra,PROPN,False,False,True
computador,4.2432,42,computador,NOUN,False,True,True
característica,4.2253,49,característica,NOUN,False,True,True
fenômeno,4.2166,32,fenômeno,NOUN,False,True,True
porto,4.2155,28,porto,PROPN,False,False,True
melhor,4.2066,50,melhor,PROPN,False,True,True
interpretação,4.1884,49,interpretação,NOUN,False,True,True
calculadora,4.1858,54,calculadora,NOUN,False,True,True
sentido,4.179,48,sentido,NOUN,False,True,True
anual,4.175,59,anual,ADJ,False,True,True
curso,4.1647,36,curso,NOUN,False,True,True
realidade,4.1624,40,realidade,NOUN,False,True,True
circular,4.1555,63,circular,ADJ,False,True,True
índice,4.149,43,índice,NOUN,False,True,True
técnico,4.1308,110,técnico,ADJ,False,True,True
angular,4.1254,163,angular,NOUN,False,True,True
sinal,4.1148,53,sinal,NOUN,False,True,True
linear,4.113,61,linear,ADJ,False,True,True
note,4.1128,55,note,PRON,False,False,True
verdadeira,4.1073,49,verdadeiro,ADJ,False,True,True
variação,4.1052,47,variação,NOUN,False,True,True
interseção,4.0985,97,interseção,NOUN,False,True,True
cotidiano,4.097,50,cotidiano,NOUN,False,True,True
venda,4.0783,41,venda,NOUN,False,True,True
raciocínio,4.0756,41,raciocínio,NOUN,False,True,True
moeda,4.0747,37,moeda,NOUN,False,True,True
peso,4.0659,61,peso,NOUN,False,True,True
série,4.057,33,série,NOUN,False,True,True
cor,4.0509,55,cor,NOUN,False,True,True
comunicação,4.0397,43,comunicação,PROPN,False,True,True
cartão,4.0235,59,cartão,NOUN,False,True,True
prazo,4.0181,65,prazo,NOUN,False,True,True
geométrica,3.9839,57,geométrico,ADJ,False,True,True
instrumento,3.9744,44,instrumento,NOUN,False,True,True
raíz,3.9705,520,raíz,NOUN,False,True,True
desconto,3.9684,94,desconto,NOUN,False,True,True
idade,3.9622,55,idade,NOUN,False,True,True
referência,3.9606,47,referência,PROPN,False,True,True
introdução,3.9423,49,introdução,NOUN,False,False,True
vídeo,3.9238,30,vídeo,NOUN,False,True,True
resto,3.9228,138,resto,NOUN,False,True,True
pessoal,3.9172,34,pessoal,NOUN,False,True,True
capacidade,3.8985,44,capacidade,NOUN,False,True,True
temperatura,3.8916,55,temperatura,NOUN,False,True,True
campo,3.8914,49,campo,NOUN,False,True,True
argumento,3.8885,61,argumento,NOUN,False,True,True
teoria,3.8616,35,teoria,NOUN,False,True,True
descartes,3.8399,36,descartes,PROPN,False,False,True
perpendicular,3.8361,94,perpendicular,ADJ,False,True,True
probabilidade,3.827,72,probabilidade,NOUN,False,True,True
escolha,3.8265,43,escolha,NOUN,False,True,True
revisão,3.812,34,revisão,NOUN,False,True,True
único,3.7852,46,único,ADJ,False,True,True
vertical,3.7851,72,vertical,ADJ,False,True,True
funcionário,3.7843,70,funcionário,NOUN,False,True,True
módulo,3.7804,62,módulo,NOUN,False,True,True
arte,3.7721,29,arte,PROPN,False,True,True
dificuldade,3.7604,37,dificuldade,NOUN,False,True,True
inflação,3.7481,41,inflação,NOUN,False,True,True
horizontal,3.7325,66,horizontal,ADJ,False,True,True
polinómio,3.7323,83,polinómio,NOUN,False,True,True
norte,3.7276,39,norte,PROPN,False,True,True
profissional,3.7146,32,profissional,ADJ,False,True,True
equivalente,3.7034,36,equivalente,ADJ,False,True,True
organização,3.6965,30,organização,NOUN,False,True,True
negativo,3.6921,45,negativo,ADJ,False,True,True
parcela,3.6901,62,parcela,NOUN,False,True,True
educacional,3.682,34,educacional,ADJ,False,True,True
moda,3.6722,79,moda,PROPN,False,True,True
etapa,3.6702,57,etapa,NOUN,False,True,True
mediatriz,3.6566,82,mediatriz,NOUN,False,True,True
membro,3.649,62,membro,NOUN,False,True,True
disciplina,3.6399,34,disciplina,NOUN,False,True,True
tangente,3.6131,115,tangente,ADJ,False,True,True
trigonométrica,3.6017,58,trigonométrico,ADJ,False,False,True
esporte,3.5865,32,esporte,NOUN,False,True,True
esfera,3.5511,58,esfera,NOUN,False,True,True
carvalho,3.5486,22,carvalho,PROPN,False,False,True
homem,3.5486,34,homem,NOUN,False,True,True
estatístico,3.5299,33,estatístico,ADJ,False,True,True
responsável,3.5259,24,responsável,ADJ,False,True,True
edição,3.5058,17,edição,NOUN,False,True,True
nome,3.4958,27,nome,NOUN,False,True,True
racional,3.4937,73,racional,ADJ,False,True,True
data,3.4807,49,data,NOUN,False,True,True
experiência,3.4801,30,experiência,NOUN,False,True,True
mínimo,3.455,40,mínimo,ADJ,False,True,True
destaque,3.45,38,destaque,NOUN,False,True,True
abscissa,3.4457,106,abscissa,NOUN,False,True,True
erro,3.4421,37,erro,NOUN,False,True,True
significado,3.4376,38,significado,NOUN,False,True,True
parâmetro,3.4111,45,parâmetro,NOUN,False,True,True
alegre,3.4051,26,alegre,PROPN,False,False,True
matriz,3.4003,40,matriz,PROPN,False,True,True
peça,3.3924,70,peça,NOUN,False,True,True
apresentação,3.3807,32,apresentação,PROPN,False,True,True
pesquisador,3.3736,28,pesquisador,NOUN,False,True,True
princípio,3.3685,38,princípio,NOUN,False,True,True
respeito,3.3562,31,respeito,NOUN,False,False,True
arco,3.3541,60,arco,NOUN,False,True,True
didático,3.3393,29,didático,PROPN,False,True,True
rendimento,3.339,44,rendimento,NOUN,False,True,True
comercial,3.3354,34,comercial,ADJ,False,True,True
saúde,3.3071,38,saúde,NOUN,False,False,True
perímetro,3.3056,38,perímetro,NOUN,False,False,True
pedro,3.3056,22,pedro,PROPN,False,False,True
soma,3.2973,137,somar,VERB,False,True,True
extremidade,3.2889,55,extremidade,NOUN,False,True,True
externo,3.266,38,externo,ADJ,False,True,True
crédito,3.2656,44,crédito,NOUN,False,True,True
metro,3.2631,47,metro,NOUN,False,True,True
natureza,3.2573,38,natureza,NOUN,False,False,True
pertencente,3.2392,42,pertencente,ADJ,False,True,True
suporte,3.2344,39,suporte,NOUN,False,True,True
oportunidade,3.2283,32,oportunidade,NOUN,False,True,True
instituto,3.2222,33,instituto,PROPN,False,True,True
investimento,3.2216,55,investimento,NOUN,False,True,True
artigo,3.2138,28,artigo,NOUN,False,True,True
ilustra,3.1881,20,ilustra,PROPN,False,False,True
tópico,3.1832,32,tópico,NOUN,False,True,True
entrada,3.1758,37,entrada,NOUN,False,False,True
humano,3.1697,21,humano,ADJ,False,True,True
equações,3.1537,48,equações,NOUN,False,True,True
amostra,3.1461,47,amostra,NOUN,False,True,True
tendência,3.1312,41,tendência,NOUN,False,True,True
positivo,3.1306,50,positivo,ADJ,False,True,True
reflexão,3.1049,31,reflexão,NOUN,False,True,True
internet,3.0925,40,internet,PROPN,False,False,True
símbolo,3.0823,26,símbolo,NOUN,False,True,True
realização,3.0763,21,realização,NOUN,False,True,True
trajetória,3.0725,25,trajetória,NOUN,False,True,True
grego,3.071,21,grego,NOUN,False,True,True
seleção,3.0581,28,seleção,NOUN,False,False,True
folha,3.0539,37,folha,NOUN,False,True,True
respostas,3.0527,41,respostas,PROPN,False,True,True
formato,3.0468,25,formato,PROPN,False,True,True
interior,3.0361,38,interior,NOUN,False,True,True
financeiro,3.0225,32,financeiro,ADJ,False,True,True
fotografia,3.0174,17,fotografia,NOUN,False,True,True
jovem,3.0174,20,jovem,ADJ,False,True,True
divisível,3.0126,79,divisível,ADJ,False,False,True
quadro,3.0114,29,quadro,NOUN,False,True,True
teórico,3.0004,28,teórico,ADJ,False,True,True
leitor,2.9971,27,leitor,NOUN,False,True,True
serviço,2.9902,23,serviço,NOUN,False,True,True
item,2.9873,71,item,NOUN,False,True,True
sólido,2.9625,40,sólido,NOUN,False,True,True
projeto,2.9597,27,projeto,PROPN,False,True,True
respectivo,2.9484,31,respectivo,ADJ,False,True,True
mercado,2.948,27,mercado,NOUN,False,False,True
loja,2.9421,38,loja,NOUN,False,True,True
digital,2.9404,39,digital,ADJ,False,True,True
antigo,2.9339,20,antigo,NOUN,False,True,True
imaginário,2.9312,65,imaginário,ADJ,False,True,True
gráfica,2.9275,35,gráfica,NOUN,False,False,True
exame,2.9216,27,exame,PROPN,False,True,True
plana,2.9212,43,plano,ADJ,False,False,True
máxima,2.9203,29,grande,ADJ,False,True,True
instituição,2.9193,23,instituição,NOUN,False,True,True
única,2.9182,42,único,ADJ,False,False,True
qualidade,2.9171,24,qualidade,NOUN,False,True,True
determinação,2.9155,31,determinação,NOUN,False,False,True
polinomio,2.9132,79,polinomio,NOUN,False,True,True
abordagem,2.9126,27,abordagem,NOUN,False,True,True
reto,2.9047,62,reto,ADJ,False,True,True
domínio,2.9026,30,domínio,NOUN,False,True,True
tarefa,2.8814,24,tarefa,NOUN,False,True,True
espacial,2.8751,41,espacial,ADJ,False,True,True
apresente,2.872,36,apresente,VERB,False,False,True
companhia,2.8688,35,companhia,PROPN,False,True,True
universo,2.8671,32,universo,NOUN,False,True,True
semelhante,2.8583,29,semelhante,ADJ,False,True,True
experimento,2.8535,31,experimento,NOUN,False,True,True
massa,2.8488,28,massa,NOUN,False,True,True
corda,2.8474,28,corda,PROPN,False,True,True
documento,2.8464,27,documento,NOUN,False,True,True
absoluta,2.8462,50,absoluto,ADJ,False,True,True
intersecção,2.8457,41,intersecção,NOUN,False,True,True
inequação,2.8355,61,inequação,NOUN,False,True,True
grandeza,2.8308,40,grandeza,NOUN,False,True,True
específico,2.8281,29,específico,ADJ,False,True,True
antena,2.8263,19,anteno,NOUN,False,True,True
tela,2.8201,25,tela,NOUN,False,True,True
faixa,2.8189,36,faixa,NOUN,False,True,True
busca,2.8186,30,busca,NOUN,False,False,True
praca,2.7995,9,praca,PROPN,False,False,True
criação,2.7938,17,criação,NOUN,False,False,True
tecnológico,2.7916,27,tecnológico,ADJ,False,True,True
evolução,2.7777,25,evolução,NOUN,False,True,True
volta,2.7776,22,volta,NOUN,False,True,True
metade,2.7692,35,metade,NOUN,False,False,True
gauss,2.7682,26,gauss,PROPN,False,False,True
contextualização,2.7676,27,contextualização,NOUN,False,True,True
mapa,2.7664,23,mapa,NOUN,False,True,True
critério,2.7661,25,critério,NOUN,False,True,True
regular,2.7615,34,regular,ADJ,False,False,True
livre,2.7606,29,livre,ADJ,False,True,True
observações,2.7547,25,observações,NOUN,False,True,True
prático,2.7534,35,prático,ADJ,False,True,True
diversos,2.7399,42,diversos,DET,False,True,True
investigação,2.7382,30,investigação,NOUN,False,True,True
físico,2.7371,19,físico,ADJ,False,True,True
financiamento,2.7358,38,financiamento,NOUN,False,True,True
régua,2.7279,34,réguo,PROPN,False,True,True
pedagógico,2.7187,23,pedagógico,ADJ,False,True,True
partida,2.7147,29,partida,NOUN,False,True,True
capaz,2.7119,23,capaz,ADJ,False,True,True
moderna,2.6997,23,moderno,ADJ,False,False,True
dispersão,2.6974,53,dispersão,NOUN,False,True,True
situaçãoproblema,2.6916,30,situaçãoproblema,NOUN,False,False,True
livraria,2.6913,26,livraria,NOUN,False,False,True
evento,2.6863,20,evento,NOUN,False,True,True
concepção,2.68,20,concepção,NOUN,False,True,True
contribuição,2.6798,24,contribuição,NOUN,False,True,True
estratégia,2.6787,28,estratégia,NOUN,False,True,True
quilômetro,2.6769,26,quilômetro,NOUN,False,True,True
prestação,2.6739,43,prestação,NOUN,False,True,True
irmão,2.6621,34,irmão,NOUN,False,True,True
federal,2.6594,28,federal,PROPN,False,False,True
ordem,2.6556,45,ordem,NOUN,False,True,True
ortogonal,2.6527,36,ortogonal,ADJ,False,True,True
caixa,2.6477,25,caixa,PROPN,False,True,True
básico,2.6442,28,básico,ADJ,False,True,True
modelagem,2.6316,28,modelagem,NOUN,False,True,True
amigo,2.6312,22,amigo,NOUN,False,True,True
ciências,2.6179,28,ciências,PROPN,False,True,True
semana,2.6173,30,semana,NOUN,False,True,True
fixação,2.6065,49,fixação,NOUN,False,False,True
levantamento,2.6053,20,levantamento,NOUN,False,False,True
notação,2.6053,23,notação,NOUN,False,True,True
filho,2.6034,21,filho,PROPN,False,True,True
alto,2.5978,21,alto,NOUN,False,True,True
velocidade,2.5961,18,velocidade,NOUN,False,False,True
cônico,2.594,32,cônico,ADJ,False,True,True
habilidade,2.5919,32,habilidade,NOUN,False,True,True
complementar,2.5906,36,complementar,VERB,False,True,True
luiz,2.5886,25,luiz,PROPN,False,False,True
diagonal,2.5884,44,diagonal,ADJ,False,True,True
veículo,2.5752,30,veículo,NOUN,False,True,True
trigonometria,2.5714,29,trigonometria,PROPN,False,False,True
girard,2.5703,52,girard,PROPN,False,False,True
pensamento,2.569,22,pensamento,NOUN,False,True,True
avanço,2.5638,23,avanço,NOUN,False,True,True
divisor,2.5593,62,divisor,NOUN,False,True,True
kepler,2.5582,26,kepler,PROPN,False,False,True
multiplicação,2.5577,36,multiplicação,NOUN,False,True,True
belo,2.5526,21,belo,ADJ,False,False,True
custo,2.5425,41,custo,NOUN,False,True,True
diretriz,2.5369,71,diretriz,NOUN,False,True,True
bolinha,2.5362,35,bolinha,NOUN,False,True,True
