word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
reciclagem,0.8809,10,reciclagem,NOUN,False,False,True
lines,0.8807,2,lines,PROPN,False,False,True
inglaterra,0.8806,13,inglaterra,PROPN,False,False,True
eletrólito,0.8804,9,eletrólito,NOUN,False,False,True
annual,0.8789,1,annual,PROPN,False,False,True
hebraicarebouças,0.8788,1,hebraicarebouças,NOUN,False,True,True
vaga,0.8787,12,vaga,NOUN,False,True,True
escoamento,0.8781,10,escoamento,NOUN,False,False,True
paraná,0.878,6,paraná,PROPN,False,False,True
latão,0.8778,13,latão,NOUN,False,True,True
dipolo,0.8765,12,dipolo,NOUN,False,True,True
jornal,0.8764,6,jornal,NOUN,False,True,True
multiplicador,0.8762,7,multiplicador,ADJ,False,False,True
maçaneta,0.876,10,maçaneta,NOUN,False,True,True
avena,0.8755,1,aveno,ADJ,False,False,True
submerso,0.8746,12,submerso,NOUN,False,True,True
comporta,0.8746,25,comportar,VERB,False,True,True
magnete,0.8746,2,magnete,NOUN,False,False,True
relato,0.8743,10,relato,NOUN,False,True,True
barulho,0.8742,4,barulho,NOUN,False,False,True
situaçãoproblema,0.8736,15,situaçãoproblema,NOUN,False,False,True
rafael,0.8734,4,rafael,PROPN,False,False,True
monocromática,0.8733,15,monocromática,ADJ,False,False,True
male,0.873,1,male,VERB,False,False,True
circunstância,0.873,9,circunstância,NOUN,False,True,True
calvin,0.8725,5,calvin,PROPN,False,False,True
autêntica,0.8725,9,autêntica,PROPN,False,False,True
indivisível,0.8721,7,indivisível,ADJ,False,True,True
cesar,0.8715,31,cesar,PROPN,False,False,True
físicas,0.8713,6,físicas,PROPN,False,True,True
colocase,0.8712,15,colocase,NOUN,False,False,True
norteamericano,0.8707,5,norteamericano,ADJ,False,False,True
vista,0.8703,133,vista,NOUN,False,True,True
toledo,0.8703,19,toledo,PROPN,False,False,True
maurício,0.8699,5,maurício,PROPN,False,False,True
protagonista,0.8698,7,protagonista,PROPN,False,False,True
verificouse,0.8696,16,verificouse,PROPN,False,False,True
itaipu,0.869,8,itaipu,PROPN,False,True,True
johann,0.8687,4,johann,PROPN,False,False,True
latina,0.8684,7,latina,PROPN,False,False,True
