word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
tubo,17.6396,562,tubo,NOUN,False,True,True
fevereiro,17.6149,1005,fevereiro,NOUN,False,False,True
ave,17.5798,551,ave,NOUN,False,True,True
escala,17.5701,802,escala,NOUN,False,True,True
código,17.4868,1069,código,NOUN,False,True,True
material,17.4434,357,material,NOUN,False,True,True
elemento,17.4017,612,elemento,NOUN,False,True,True
conjunto,17.3941,381,conjunto,NOUN,False,True,True
modo,17.353,380,modo,NOUN,False,True,True
período,17.3447,442,período,NOUN,False,True,True
trabalho,17.2712,366,trabalho,NOUN,False,True,True
floresta,17.2231,474,floresta,NOUN,False,True,True
vaso,17.2055,535,vaso,NOUN,False,True,True
fêmea,17.203,507,fêmea,NOUN,False,True,True
teoria,17.1353,531,teoria,NOUN,False,True,True
flor,17.1037,466,flor,NOUN,False,True,True
livro,17.0707,318,livro,PROPN,False,True,True
fenômeno,16.9549,362,fenômeno,NOUN,False,True,True
filo,16.9103,460,filo,NOUN,False,True,True
diverso,16.8393,340,diverso,ADJ,False,True,True
geração,16.6854,572,geração,NOUN,False,True,True
membrana,16.5857,472,membrana,ADJ,False,True,True
núcleo,16.4161,439,núcleo,PROPN,False,True,True
conceito,16.3644,403,conceito,NOUN,False,True,True
tamanho,16.3165,405,tamanho,NOUN,False,True,True
genético,16.1293,480,genético,ADJ,False,True,True
parede,16.0769,502,parede,NOUN,False,True,True
capacidade,16.0743,327,capacidade,NOUN,False,True,True
oxigênio,16.0705,680,oxigênio,NOUN,False,True,True
sexual,15.93,402,sexual,NOUN,False,True,True
sequência,15.8039,388,sequência,NOUN,False,True,True
sanguíneo,15.6228,495,sanguíneo,ADJ,False,True,True
resultado,15.6204,424,resultado,NOUN,False,True,True
tratamento,15.457,311,tratamento,PROPN,False,True,True
esquema,15.4337,358,esquema,NOUN,False,True,True
produto,15.4098,326,produto,NOUN,False,True,True
atividade,15.3719,498,atividade,NOUN,False,True,True
classe,15.3595,372,classe,NOUN,False,True,True
intestino,15.2894,422,intestino,NOUN,False,True,True
caule,15.2889,457,caule,NOUN,False,True,True
