word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
oportunidade,0.9013,9,oportunidade,NOUN,False,True,True
convecção,0.9013,11,convecção,NOUN,False,False,True
medical,0.9013,2,medical,PROPN,False,False,True
interna,0.9012,10,interno,ADJ,False,False,True
abastecimento,0.9012,7,abastecimento,PROPN,False,False,True
amazonas,0.9009,6,amazonas,PROPN,False,False,True
ovos,0.8987,6,ovos,NOUN,False,True,True
canis,0.8985,4,canis,PROPN,False,False,True
unies,0.8985,1,unies,PROPN,False,False,True
implantação,0.8985,7,implantação,NOUN,False,False,True
hipócrates,0.8984,10,hipócrates,PROPN,False,False,True
colheita,0.8979,8,colheita,NOUN,False,True,True
retina,0.8972,9,retina,NOUN,False,False,True
construtivista,0.8971,7,construtivista,ADJ,False,True,True
parecir,0.8969,11,parecir,VERB,False,True,True
vulcânica,0.8965,8,vulcânico,ADJ,False,False,True
babuíno,0.8965,6,babuíno,ADJ,False,True,True
agradável,0.8964,8,agradável,ADJ,False,False,True
goiás,0.8963,9,goiás,PROPN,False,False,True
comportamental,0.8959,11,comportamental,ADJ,False,True,True
vantajoso,0.8951,8,vantajoso,ADJ,False,True,True
south,0.8944,2,south,PROPN,False,False,True
micorriza,0.8942,15,micorriza,NOUN,False,True,True
paraguai,0.894,5,paraguai,PROPN,False,False,True
melanoma,0.8938,1,melanoma,PROPN,False,False,True
philip,0.8937,3,philip,NOUN,False,False,True
maranhão,0.8936,8,maranhão,PROPN,False,False,True
coroa,0.8935,27,coroa,NOUN,False,True,True
enzyme,0.8934,2,enzyme,VERB,False,True,True
viii,0.8933,15,viii,PROPN,False,False,True
torneira,0.8928,6,torneira,NOUN,False,True,True
rhea,0.8926,7,rhea,PROPN,False,False,True
bruxo,0.8924,13,bruxo,ADJ,False,True,True
cabra,0.8922,11,cabra,PROPN,False,True,True
your,0.8921,1,your,PROPN,False,False,True
frango,0.8921,6,frango,NOUN,False,False,True
mind,0.8919,1,mind,PROPN,False,False,True
matemático,0.8916,9,matemático,ADJ,False,True,True
juazeiro,0.8915,5,juazeiro,NOUN,False,False,True
popular,0.8913,7,popular,ADJ,False,True,True
fems,0.8912,2,fems,PROPN,False,False,True
analogia,0.8911,9,analogia,NOUN,False,True,True
eoceno,0.891,7,eoceno,NOUN,False,False,True
transformandose,0.8909,7,transformandose,NOUN,False,False,True
simpátrica,0.8908,11,simpátrico,ADJ,False,False,True
cupinzeiro,0.8904,8,cupinzeiro,NOUN,False,True,True
oposição,0.89,7,oposição,NOUN,False,False,True
saída,0.8899,8,saída,VERB,False,False,True
tornaramse,0.8899,10,tornaramse,PROPN,False,True,True
leguminosas,0.8895,8,leguminosas,ADJ,False,True,True
retirada,0.8888,22,retirar,VERB,False,False,True
digestão,0.8888,18,digestão,NOUN,False,False,True
cheiro,0.8888,7,cheiro,NOUN,False,False,True
designer,0.8879,1,designer,PROPN,False,False,True
leito,0.8875,8,leito,NOUN,False,True,True
oral,0.8872,7,oral,ADJ,False,True,True
johnson,0.8871,6,johnson,PROPN,False,False,True
dólar,0.8867,6,dólar,NOUN,False,True,True
luminosidade,0.8866,17,luminosidade,NOUN,False,False,True
máquina,0.8865,8,máquina,NOUN,False,True,True
levedura,0.8864,9,levedura,NOUN,False,True,True
ich,0.8854,1,ich,PROPN,False,False,True
quilha,0.885,5,quilha,NOUN,False,False,True
probation,0.8849,1,probation,PROPN,False,False,True
sudeste,0.8848,26,sudeste,PROPN,False,False,True
celacanto,0.8847,4,celacanto,NOUN,False,True,True
drugs,0.8842,1,drugs,PROPN,False,False,True
unwin,0.884,2,unwin,PROPN,False,False,True
compensação,0.8836,9,compensação,NOUN,False,False,True
wil,0.8835,1,wil,PROPN,False,False,True
west,0.8831,3,west,PROPN,False,False,True
justiça,0.8831,5,justiça,NOUN,False,False,True
quadrados,0.8829,14,quadrados,NOUN,False,True,True
dobzhansky,0.8829,12,dobzhansky,PROPN,False,False,True
domesticação,0.8828,8,domesticação,NOUN,False,False,True
disruptiva,0.8825,14,disruptivar,VERB,False,False,True
disposto,0.8825,8,disposto,ADJ,False,True,True
fixadoro,0.8822,12,fixadoro,ADJ,False,True,True
open,0.882,4,open,PROPN,False,False,True
pequizeiro,0.882,2,pequizeiro,NOUN,False,True,True
insolação,0.8819,10,insolação,NOUN,False,False,True
toxina,0.8819,7,toxina,NOUN,False,True,True
marcos,0.8818,8,marcos,PROPN,False,False,True
cornell,0.8815,2,cornell,PROPN,False,False,True
educacionais,0.8815,6,educacionais,PROPN,False,False,True
dnaligase,0.8814,5,dnaligase,NOUN,False,False,True
positiva,0.8811,11,positivo,ADJ,False,False,True
comentário,0.8809,9,comentário,NOUN,False,True,True
molde,0.8803,6,molde,NOUN,False,True,True
intron,0.8791,11,intron,NOUN,False,True,True
econômica,0.8785,9,econômico,ADJ,False,False,True
heterogamético,0.8785,14,heterogamético,ADJ,False,True,True
austrália,0.8784,49,austrália,PROPN,False,False,True
mauro,0.8783,3,mauro,PROPN,False,False,True
gaattc,0.8783,3,gaattc,PROPN,False,False,True
canino,0.8777,5,canino,NOUN,False,True,True
kyoto,0.8773,14,kyoto,PROPN,False,False,True
klopfer,0.8771,1,klopfer,PROPN,False,False,True
aleatório,0.8771,10,aleatório,ADJ,False,True,True
ambientalista,0.8769,8,ambientalista,NOUN,False,True,True
solto,0.8768,6,solto,ADJ,False,True,True
boyer,0.8765,6,boyer,PROPN,False,False,True
salvador,0.8761,4,salvador,PROPN,False,False,True
