word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
constante,13.2846,401,constante,ADJ,False,True,True
aplicação,13.2373,346,aplicação,NOUN,False,True,True
possibilidade,13.2247,384,possibilidade,NOUN,False,True,True
história,13.0475,343,história,NOUN,False,True,True
uso,12.9686,280,uso,NOUN,False,True,True
cone,12.7641,611,cone,NOUN,False,True,True
objetivo,12.7332,266,objetivo,NOUN,False,True,True
conteúdo,12.4713,317,conteúdo,NOUN,False,True,True
representação,12.1792,337,representação,NOUN,False,True,True
simples,12.1308,328,simples,ADJ,False,True,True
teorema,11.9466,338,teorema,PROPN,False,True,True
ordem,11.9432,361,ordem,NOUN,False,True,True
natural,11.9141,335,natural,ADJ,False,True,True
ideia,11.8881,282,ideia,NOUN,False,True,True
inteiro,11.878,359,inteiro,ADJ,False,True,True
linha,11.6091,309,linha,NOUN,False,True,True
metro,11.5868,281,metro,NOUN,False,True,True
dado,11.5863,1168,dado,NOUN,False,True,True
percentual,11.5384,303,percentual,ADJ,False,True,True
cos,11.4221,578,cos,NOUN,False,True,True
página,11.3392,310,página,NOUN,False,True,True
fevereiro,11.3378,496,fevereiro,NOUN,False,False,True
diferença,11.2922,248,diferença,PROPN,False,True,True
origem,10.8868,299,origem,NOUN,False,True,True
coleção,10.8477,293,coleção,PROPN,False,True,True
passo,10.8318,278,passo,NOUN,False,True,True
formação,10.8154,287,formação,PROPN,False,True,True
assunto,10.5731,214,assunto,NOUN,False,True,True
cartesiano,10.5714,293,cartesiano,ADJ,False,True,True
definição,10.535,245,definição,NOUN,False,True,True
parábola,10.4669,577,parábola,PROPN,False,True,True
coeficiente,10.4435,605,coeficiente,NOUN,False,True,True
linear,10.4307,363,linear,ADJ,False,True,True
jogo,10.4219,168,jogo,NOUN,False,True,True
mínimo,10.3712,281,mínimo,NOUN,False,True,True
aprendizagem,10.365,276,aprendizagem,NOUN,False,True,True
paralelo,10.3621,484,paralelo,ADJ,False,True,True
papel,10.2711,188,papel,NOUN,False,True,True
inicial,10.2567,215,inicial,ADJ,False,True,True
tema,10.2352,236,tema,NOUN,False,True,True
atual,10.1577,220,atual,ADJ,False,True,True
modelo,10.1346,158,modelo,NOUN,False,True,True
juro,10.1129,703,juro,NOUN,False,True,True
variável,10.0789,285,variável,ADJ,False,True,True
universidade,9.9176,277,universidade,PROPN,False,True,True
aula,9.8479,275,aula,NOUN,False,True,True
positivo,9.8437,343,positivo,ADJ,False,True,True
guia,9.8328,369,guia,PROPN,False,True,True
complementar,9.8313,252,complementar,VERB,False,True,True
comentário,9.8265,245,comentário,NOUN,False,True,True
note,9.8252,247,note,NOUN,False,False,True
país,9.7687,156,país,NOUN,False,True,True
frequência,9.7183,420,frequência,NOUN,False,True,True
principal,9.7143,194,principal,ADJ,False,True,True
brasileiro,9.6846,133,brasileiro,ADJ,False,True,True
cilindro,9.6474,420,cilindro,ADJ,False,True,True
desenvolvimento,9.6282,228,desenvolvimento,NOUN,False,True,True
diâmetro,9.6215,223,diâmetro,NOUN,False,True,True
terra,9.608,158,terra,PROPN,False,True,True
código,9.5765,493,código,NOUN,False,True,True
preciso,9.5432,157,preciso,ADJ,False,True,True
semelhante,9.5403,245,semelhante,NOUN,False,True,True
seção,9.5074,280,seção,NOUN,False,True,True
método,9.5053,198,método,NOUN,False,True,True
fato,9.4862,166,fato,NOUN,False,True,True
espaço,9.4706,172,espaço,NOUN,False,True,True
fundamental,9.3621,246,fundamental,ADJ,False,True,True
domínio,9.328,391,domínio,PROPN,False,True,True
demonstração,9.3255,211,demonstração,NOUN,False,True,True
casa,9.1971,157,casa,NOUN,False,True,True
podese,9.1967,140,podese,NOUN,False,False,True
autor,9.19,178,autor,NOUN,False,True,True
vida,9.1849,134,vida,NOUN,False,True,True
minuto,9.1602,246,minuto,NOUN,False,True,True
probabilidade,9.1091,383,probabilidade,NOUN,False,True,True
crescente,9.1039,330,crescente,ADJ,False,True,True
manual,9.099,197,manual,NOUN,False,True,True
sala,9.0584,241,sala,NOUN,False,True,True
calculadora,9.0567,224,calculadora,NOUN,False,True,True
geometria,9.0529,547,geometria,PROPN,False,False,True
verdadeira,9.0128,334,verdadeira,NOUN,False,True,True
operação,9.0112,169,operação,NOUN,False,True,True
aumento,8.9463,262,aumento,NOUN,False,True,True
letra,8.9265,247,letra,NOUN,False,True,True
prática,8.8707,182,prática,NOUN,False,True,True
raiz,8.8299,488,raiz,NOUN,False,True,True
único,8.8236,205,único,ADJ,False,True,True
leitura,8.8158,178,leitura,NOUN,False,True,True
sinal,8.7997,406,sinal,NOUN,False,True,True
procedimento,8.7857,184,procedimento,NOUN,False,True,True
início,8.7367,135,início,NOUN,False,True,True
material,8.7366,158,material,NOUN,False,True,True
círculo,8.7271,257,círculo,NOUN,False,True,True
massa,8.7181,206,massa,NOUN,False,True,True
inequação,8.6578,396,inequação,NOUN,False,True,True
sentido,8.6492,209,sentido,NOUN,False,True,True
maio,8.6294,162,maio,NOUN,False,False,True
velocidade,8.5938,160,velocidade,NOUN,False,True,True
século,8.5281,120,século,NOUN,False,True,True
movimento,8.4972,137,movimento,PROPN,False,True,True
objeto,8.4468,151,objeto,NOUN,False,True,True
arco,8.4462,488,arco,NOUN,False,True,True
geométrico,8.4236,188,geométrico,ADJ,False,True,True
variação,8.3999,218,variação,NOUN,False,True,True
caixa,8.3477,200,caixa,NOUN,False,True,True
mensal,8.3446,259,mensal,ADJ,False,True,True
escolha,8.3103,191,escolha,NOUN,False,True,True
etapa,8.3056,245,etapa,NOUN,False,True,True
pequeno,8.3032,119,pequeno,ADJ,False,True,True
desafio,8.3009,165,desafio,NOUN,False,True,True
soma,8.2235,660,soma,NOUN,False,True,True
trigonométrico,8.1394,321,trigonométrico,ADJ,False,True,True
orientações,8.1118,217,orientações,PROPN,False,True,True
máxima,8.0623,140,grande,ADJ,False,True,True
perpendicular,8.0541,406,perpendicular,NOUN,False,True,True
nota,8.0322,222,nota,NOUN,False,True,True
pirâmide,8.0112,552,pirâmide,NOUN,False,True,True
ação,8.006,163,ação,NOUN,False,True,True
mundo,8.0036,130,mundo,PROPN,False,True,True
nacional,7.9883,113,nacional,ADJ,False,True,True
