word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
prentice,1.9145,18,prentice,PROPN,False,False,True
polimérico,1.9145,26,polimérico,ADJ,False,True,True
cardíaco,1.914,21,cardíaco,ADJ,False,True,True
glicina,1.9129,38,glicina,NOUN,False,True,True
sais,1.9108,25,sais,NOUN,False,True,True
grão,1.9099,54,grão,NOUN,False,True,True
matriz,1.908,38,matriz,NOUN,False,True,True
violeta,1.9069,30,violeto,ADJ,False,True,True
poliestireno,1.9062,23,poliestireno,PROPN,False,True,True
aparelhagem,1.9055,26,aparelhagem,NOUN,False,True,True
defesa,1.9048,26,defesa,NOUN,False,True,True
azedo,1.902,25,azedo,ADJ,False,False,True
erupção,1.8998,20,erupção,NOUN,False,True,True
decisão,1.8994,32,decisão,NOUN,False,True,True
coloidal,1.8981,29,coloidal,ADJ,False,True,True
caixa,1.8956,21,caixa,NOUN,False,True,True
sanitária,1.8954,43,sanitária,PROPN,False,False,True
diferentes,1.8951,289,diferentes,ADJ,False,True,True
bibliografia,1.8944,25,bibliografia,NOUN,False,True,True
professora,1.8942,28,professora,NOUN,False,False,True
detalhe,1.8923,31,detalhe,NOUN,False,True,True
ionizável,1.8922,42,ionizável,ADJ,False,True,True
sucesso,1.8911,24,sucesso,NOUN,False,False,True
interage,1.8909,30,interage,VERB,False,True,True
março,1.8907,19,março,NOUN,False,False,True
distante,1.8904,18,distante,ADJ,False,True,True
bolsa,1.8902,20,bolsa,NOUN,False,True,True
grafita,1.8883,32,grafita,NOUN,False,False,True
círculo,1.8877,22,círculo,NOUN,False,True,True
ga,1.8873,15,ga,NOUN,False,True,True
andrew,1.887,32,andrew,PROPN,False,False,True
moléculas,1.8869,26,moléculas,NOUN,False,True,True
ângulo,1.8864,37,ângulo,PROPN,False,True,True
experimentalmente,1.8853,60,experimentalmente,ADJ,False,False,True
músculo,1.8849,25,músculo,NOUN,False,True,True
urbano,1.8845,24,urbano,ADJ,False,True,True
caro,1.8836,20,caro,ADJ,False,True,True
difusão,1.8816,28,difusão,NOUN,False,False,True
colocado,1.8801,64,colocar,VERB,False,True,True
polissacarídio,1.8799,28,polissacarídio,NOUN,False,True,True
acetilsalicílico,1.8787,35,acetilsalicílico,ADJ,False,False,True
proliferação,1.8785,21,proliferação,NOUN,False,False,True
metais,1.8784,32,metais,PROPN,False,True,True
gráficos,1.8783,36,gráficos,NOUN,False,True,True
ministério,1.8767,29,ministério,PROPN,False,False,True
indesejável,1.8749,28,indesejável,ADJ,False,True,True
creatina,1.8733,24,creatina,NOUN,False,False,True
propeno,1.8725,31,propeno,NOUN,False,False,True
joão,1.8698,16,joão,PROPN,False,False,True
feita,1.8687,210,fazer,VERB,False,False,True
ramificação,1.8683,43,ramificação,NOUN,False,True,True
eletroquímico,1.8666,29,eletroquímico,ADJ,False,True,True
celsius,1.8646,36,celsius,PROPN,False,False,True
individual,1.8637,22,individual,ADJ,False,True,True
vizinho,1.8628,30,vizinho,ADJ,False,True,True
estireno,1.8626,17,estireno,NOUN,False,False,True
lagartixa,1.8625,18,lagartixa,NOUN,False,True,True
crédito,1.8513,26,crédito,NOUN,False,True,True
cation,1.8501,25,cation,ADJ,False,True,True
viva,1.849,34,vivo,ADJ,False,True,True
envelhecimento,1.8488,19,envelhecimento,NOUN,False,False,True
aromática,1.8479,25,aromático,ADJ,False,False,True
entendimento,1.8479,31,entendimento,NOUN,False,False,True
nação,1.8466,12,nação,NOUN,False,True,True
relato,1.8451,21,relato,NOUN,False,True,True
nave,1.842,22,nave,NOUN,False,True,True
utensílio,1.8377,21,utensílio,NOUN,False,True,True
vento,1.8377,24,vento,NOUN,False,True,True
campanha,1.8364,15,campanha,NOUN,False,True,True
impossível,1.8357,20,impossível,ADJ,False,True,True
suporte,1.8335,19,suporte,NOUN,False,True,True
registro,1.8334,21,registro,NOUN,False,True,True
lente,1.8322,39,lente,NOUN,False,True,True
coordenador,1.832,11,coordenador,PROPN,False,False,True
interações,1.8318,30,interações,NOUN,False,True,True
modern,1.8316,14,modern,PROPN,False,False,True
sondagem,1.8308,99,sondagem,NOUN,False,False,True
diário,1.8294,24,diário,ADJ,False,True,True
tradicional,1.8285,20,tradicional,PROPN,False,True,True
vulcanização,1.8252,19,vulcanização,NOUN,False,False,True
lambert,1.8249,29,lambert,PROPN,False,True,True
arma,1.8228,22,arma,NOUN,False,True,True
alegre,1.8224,35,alegre,PROPN,False,False,True
alcalina,1.8224,46,alcalinar,VERB,False,True,True
perkin,1.8198,17,perkin,PROPN,False,False,True
alcoólica,1.8196,25,alcoólico,ADJ,False,False,True
alumina,1.8194,25,alumina,NOUN,False,False,True
contínua,1.8175,23,contínuo,ADJ,False,False,True
beleza,1.8166,18,beleza,NOUN,False,False,True
hoboken,1.8165,35,hoboken,PROPN,False,False,True
nióbio,1.8153,15,nióbio,ADJ,False,False,True
bioquímico,1.8147,19,bioquímico,ADJ,False,True,True
bebida,1.8129,100,bebida,NOUN,False,True,True
viceversa,1.8125,25,viceversa,ADJ,False,False,True
abelha,1.8123,18,abelha,NOUN,False,True,True
orto,1.8121,27,orto,ADJ,False,True,True
bolo,1.8062,25,bolo,ADJ,False,True,True
radioativa,1.8034,25,radioativa,NOUN,False,True,True
crime,1.8034,21,crime,NOUN,False,True,True
fórmico,1.8014,29,fórmico,ADJ,False,False,True
perigo,1.8013,21,perigo,NOUN,False,True,True
magnésia,1.7983,31,magnésia,NOUN,False,True,True
glicogênio,1.7981,30,glicogênio,NOUN,False,False,True
principles,1.7963,32,principles,PROPN,False,False,True
funil,1.7954,45,funil,PROPN,False,True,True
intervenção,1.7945,46,intervenção,NOUN,False,True,True
dimensão,1.7942,25,dimensão,NOUN,False,True,True
estrôncio,1.793,33,estrôncio,NOUN,False,True,True
reserva,1.7918,23,reserva,NOUN,False,True,True
transparente,1.7888,31,transparente,NOUN,False,True,True
transurânico,1.7874,21,transurânico,ADJ,False,True,True
boro,1.7843,33,boro,NOUN,False,True,True
monossacarídio,1.7828,33,monossacarídio,ADJ,False,True,True
atkins,1.7816,31,atkins,PROPN,False,False,True
fabio,1.7811,20,fabio,PROPN,False,False,True
curso,1.7803,29,curso,NOUN,False,True,True
plástica,1.7799,21,plástico,ADJ,False,False,True
política,1.7796,22,político,ADJ,False,True,True
cidadão,1.7791,28,cidadão,NOUN,False,True,True
cone,1.7783,30,cone,NOUN,False,True,True
compromisso,1.7763,22,compromisso,NOUN,False,True,True
partida,1.7763,26,partida,NOUN,False,True,True
composta,1.7759,78,compor,VERB,False,False,True
ciclohexano,1.7752,25,ciclohexano,NOUN,False,False,True
potência,1.7734,23,potência,NOUN,False,True,True
glicerina,1.7729,46,glicerina,PROPN,False,True,True
inalação,1.7717,20,inalação,NOUN,False,False,True
parâmetro,1.7702,27,parâmetro,NOUN,False,True,True
láctico,1.7682,22,láctico,ADJ,False,False,True
amino,1.7669,29,amino,ADJ,False,True,True
venda,1.7662,20,venda,NOUN,False,True,True
banho,1.7648,21,banho,NOUN,False,True,True
fogão,1.7647,33,fogão,NOUN,False,True,True
fique,1.7638,58,fique,PROPN,False,True,True
lisboa,1.7633,31,lisboa,PROPN,False,True,True
ecológico,1.7629,22,ecológico,ADJ,False,True,True
hidrocarbonetos,1.7625,22,hidrocarbonetos,PROPN,False,True,True
nuvem,1.7614,49,nuvem,NOUN,False,True,True
notase,1.7598,24,notase,NOUN,False,False,True
produtivo,1.7597,22,produtivo,ADJ,False,True,True
invisível,1.7595,25,invisível,ADJ,False,True,True
aborda,1.7577,47,abordar,VERB,False,False,True
escreva,1.7575,930,escreva,VERB,False,False,True
organizadora,1.7574,18,organizadora,NOUN,False,False,True
estômago,1.7574,37,estômago,NOUN,False,True,True
