word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
pessoa,14.2465,140,pessoa,NOUN,False,True,True
mistura,14.236,210,mistura,NOUN,False,True,True
lixo,14.1912,212,lixo,NOUN,False,True,True
base,14.1232,180,base,NOUN,False,True,True
luz,14.075,215,luz,NOUN,False,True,True
oxigênio,13.9855,253,oxigênio,NOUN,False,True,True
etanol,13.9252,203,etanol,NOUN,False,False,True
principal,13.7357,212,principal,ADJ,False,True,True
papel,13.6527,155,papel,NOUN,False,True,True
responsável,13.5488,153,responsável,ADJ,False,True,True
temperatura,13.3037,244,temperatura,NOUN,False,True,True
problema,13.2501,139,problema,NOUN,False,True,True
texto,13.2279,161,texto,NOUN,False,True,True
comum,13.2018,149,comum,ADJ,False,True,True
consumo,13.0837,147,consumo,NOUN,False,False,True
proteína,13.0646,226,proteína,NOUN,False,True,True
informação,12.9099,148,informação,NOUN,False,True,True
pilha,12.8009,210,pilha,NOUN,False,True,True
redução,12.7418,254,redução,NOUN,False,False,True
mesma,12.4714,177,mesmo,ADJ,False,False,True
paulo,12.374,106,paulo,PROPN,False,False,True
unidade,12.2687,227,unidade,NOUN,False,True,True
indústria,12.2233,155,indústria,NOUN,False,True,True
concentração,12.2078,158,concentração,NOUN,False,True,True
elétrica,12.1622,204,elétrico,ADJ,False,False,True
equação,12.1359,204,equação,NOUN,False,True,True
estudante,12.1006,220,estudante,NOUN,False,True,True
carboxílico,12.0427,295,carboxílico,ADJ,False,True,True
brasil,11.9629,92,brasil,PROPN,False,True,True
cor,11.9139,200,cor,NOUN,False,True,True
nomenclatura,11.9136,223,nomenclatura,NOUN,False,True,True
disponível,11.8374,129,disponível,ADJ,False,True,True
fato,11.5624,133,fato,NOUN,False,True,True
representação,11.5234,164,representação,NOUN,False,True,True
funcional,11.4521,239,funcional,ADJ,False,True,True
necessário,11.443,131,necessário,ADJ,False,True,True
medicamento,11.3382,132,medicamento,NOUN,False,True,True
presença,11.2992,180,presença,NOUN,False,False,True
massa,11.2969,293,massa,NOUN,False,True,True
caderno,11.279,200,caderno,NOUN,False,True,True
rio,11.1584,106,rio,PROPN,False,True,True
humano,11.0892,124,humano,ADJ,False,True,True
sal,11.0603,179,sal,NOUN,False,True,True
esquema,10.9774,121,esquema,NOUN,False,True,True
isômero,10.9419,228,isômero,NOUN,False,True,True
líquido,10.8015,137,líquido,NOUN,False,True,True
aplicação,10.7177,121,aplicação,NOUN,False,True,True
ambiental,10.6218,134,ambiental,ADJ,False,True,True
conceito,10.4577,145,conceito,NOUN,False,True,True
laboratório,10.4416,114,laboratório,NOUN,False,True,True
obtenção,10.3124,178,obtenção,NOUN,False,False,True
desenvolvimento,10.3083,109,desenvolvimento,NOUN,False,False,True
doença,10.2968,88,doença,NOUN,False,True,True
gordura,10.2796,153,gordura,NOUN,False,True,True
dia,10.2168,105,dia,NOUN,False,True,True
experimento,10.2109,132,experimento,NOUN,False,True,True
tabela,10.1877,133,tabela,NOUN,False,True,True
agente,10.156,152,agente,ADJ,False,True,True
célula,10.1014,136,célula,NOUN,False,True,True
sódio,10.0739,174,sódio,NOUN,False,False,True
foto,10.0722,86,foto,NOUN,False,True,True
modo,10.0718,121,modo,NOUN,False,True,True
aumento,9.992,121,aumento,NOUN,False,True,True
imagem,9.9916,106,imagem,NOUN,False,True,True
modelo,9.9883,108,modelo,NOUN,False,True,True
resposta,9.986,179,resposta,NOUN,False,True,True
professor,9.8876,124,professor,NOUN,False,True,True
escola,9.8548,131,escola,NOUN,False,True,True
maneira,9.775,105,maneira,NOUN,False,True,True
simples,9.7676,152,simples,ADJ,False,True,True
acesso,9.7647,113,acesso,PROPN,False,False,True
vida,9.7549,124,vida,NOUN,False,False,True
característica,9.6937,135,característica,NOUN,False,True,True
saúde,9.6112,119,saúde,NOUN,False,False,True
acordo,9.6026,114,acordo,NOUN,False,True,True
iupac,9.5149,149,iupac,PROPN,False,False,True
fabricação,9.4884,104,fabricação,NOUN,False,False,True
elemento,9.4768,174,elemento,NOUN,False,True,True
benzeno,9.4686,129,benzeno,PROPN,False,True,True
estudo,9.4596,93,estudo,NOUN,False,True,True
bateria,9.2781,119,bateria,NOUN,False,True,True
alumínio,9.2711,138,alumínio,NOUN,False,False,True
pequeno,9.1956,92,pequeno,ADJ,False,True,True
utilização,9.1307,99,utilização,NOUN,False,True,True
éter,9.1032,178,éter,NOUN,False,True,True
amina,8.9869,275,amina,NOUN,False,True,True
adição,8.8488,150,adição,NOUN,False,False,True
ferro,8.7746,142,ferro,NOUN,False,False,True
tratamento,8.6718,78,tratamento,PROPN,False,False,True
composição,8.6643,95,composição,NOUN,False,True,True
capaz,8.6546,85,capaz,ADJ,False,True,True
síntese,8.5794,101,síntese,NOUN,False,True,True
animal,8.5673,96,animal,ADJ,False,True,True
diferença,8.5585,118,diferença,NOUN,False,True,True
tóxico,8.4682,94,tóxico,ADJ,False,True,True
aromático,8.4166,127,aromático,ADJ,False,True,True
resíduo,8.383,96,resíduo,PROPN,False,True,True
conteúdo,8.3749,128,conteúdo,NOUN,False,True,True
origem,8.3667,123,origem,NOUN,False,False,True
didáticas,8.3591,163,didáticas,PROPN,False,False,True
enzima,8.353,94,enzima,NOUN,False,True,True
resultado,8.3394,95,resultado,NOUN,False,True,True
procedimento,8.3136,100,procedimento,NOUN,False,True,True
orientações,8.27,163,orientações,PROPN,False,True,True
trabalho,8.2677,75,trabalho,NOUN,False,True,True
solvente,8.1507,98,solvente,PROPN,False,True,True
longo,8.1278,91,longo,NOUN,False,True,True
condição,8.1273,105,condição,NOUN,False,True,True
glicose,8.1271,164,glicose,NOUN,False,False,True
pele,8.1141,106,pele,NOUN,False,True,True
superfície,8.1107,90,superfície,NOUN,False,True,True
cientista,8.0193,62,cientista,NOUN,False,True,True
mundo,8.0091,88,mundo,PROPN,False,False,True
força,7.9956,100,força,NOUN,False,True,True
espécie,7.9931,135,espécie,NOUN,False,True,True
prata,7.9825,111,prata,NOUN,False,False,True
sabão,7.9321,150,sabão,NOUN,False,True,True
ciência,7.911,92,ciência,PROPN,False,True,True
risco,7.8974,86,risco,NOUN,False,True,True
aquecimento,7.894,89,aquecimento,PROPN,False,False,True
conhecimento,7.8854,79,conhecimento,NOUN,False,True,True
dupla,7.8643,168,dupla,NOUN,False,True,True
corpo,7.856,78,corpo,NOUN,False,True,True
classe,7.8534,129,classe,NOUN,False,True,True
metálico,7.8276,126,metálico,ADJ,False,True,True
alta,7.7781,91,alto,ADJ,False,True,True
divulgação,7.7479,79,divulgação,NOUN,False,False,True
seção,7.6965,143,seção,NOUN,False,True,True
combustão,7.6643,139,combustão,NOUN,False,True,True
eletrólise,7.6566,151,eletrólise,PROPN,False,True,True
sintético,7.6195,92,sintético,ADJ,False,True,True
vegetal,7.6,107,vegetal,ADJ,False,True,True
método,7.6,84,método,NOUN,False,True,True
atenção,7.5962,85,atenção,NOUN,False,True,True
centro,7.5695,59,centro,NOUN,False,True,True
objetivo,7.5647,67,objetivo,NOUN,False,True,True
alto,7.467,70,alto,ADJ,False,True,True
objeto,7.4537,77,objeto,NOUN,False,True,True
reagente,7.4253,126,reagente,NOUN,False,True,True
carga,7.3915,137,carga,NOUN,False,True,True
ensino,7.3514,82,ensino,PROPN,False,True,True
anel,7.3337,124,anel,NOUN,False,True,True
vivo,7.3033,101,vivo,ADJ,False,True,True
industrial,7.2751,75,industrial,ADJ,False,True,True
sociedade,7.2468,93,sociedade,NOUN,False,True,True
tema,7.2283,99,tema,NOUN,False,True,True
açúcar,7.2009,111,açúcar,NOUN,False,True,True
federal,7.1902,92,federal,ADJ,False,True,True
componente,7.1826,86,componente,PROPN,False,True,True
mercúrio,7.147,65,mercúrio,ADJ,False,False,True
palavra,7.1148,75,palavra,NOUN,False,True,True
igual,7.1123,104,igual,ADJ,False,True,True
eletrodo,7.0742,154,eletrodo,NOUN,False,True,True
bactéria,7.0099,75,bactéria,NOUN,False,True,True
volume,6.985,109,volume,NOUN,False,True,True
verde,6.9712,74,verde,PROPN,False,True,True
interação,6.964,93,interação,NOUN,False,True,True
respeito,6.9547,90,respeito,NOUN,False,False,True
proporção,6.9541,105,proporção,NOUN,False,True,True
contato,6.9451,75,contato,NOUN,False,False,True
natureza,6.9362,78,natureza,NOUN,False,False,True
sabor,6.867,89,sabor,NOUN,False,True,True
século,6.8515,63,século,NOUN,False,True,True
vitamina,6.8245,94,vitamina,NOUN,False,True,True
nitrogênio,6.8171,108,nitrogênio,NOUN,False,False,True
zinco,6.7994,132,zinco,NOUN,False,False,True
aminoácido,6.7641,205,aminoácido,NOUN,False,True,True
período,6.7619,50,período,NOUN,False,True,True
cátodo,6.7589,146,cátodo,NOUN,False,True,True
atividades,6.7416,100,atividades,PROPN,False,True,True
reciclagem,6.7286,76,reciclagem,NOUN,False,True,True
potencial,6.723,120,potencial,ADJ,False,True,True
ânodo,6.7,145,ânodo,NOUN,False,True,True
fio,6.6884,76,fio,NOUN,False,True,True
global,6.681,97,global,PROPN,False,True,True
resolução,6.6667,113,resolução,NOUN,False,True,True
importância,6.6575,76,importância,NOUN,False,False,True
país,6.6434,61,país,NOUN,False,True,True
qualidade,6.6416,64,qualidade,NOUN,False,True,True
images,6.6184,124,images,PROPN,False,False,True
época,6.6007,55,época,NOUN,False,True,True
termo,6.5944,69,termo,NOUN,False,True,True
causa,6.5911,78,causa,NOUN,False,True,True
artigo,6.5717,74,artigo,NOUN,False,True,True
carbônico,6.5219,117,carbônico,ADJ,False,True,True
elétrico,6.4729,97,elétrico,ADJ,False,True,True
elétrom,6.4544,137,elétrom,ADJ,False,True,True
autor,6.4492,70,autor,NOUN,False,True,True
região,6.424,64,região,NOUN,False,True,True
aquosa,6.4073,120,aquoso,ADJ,False,False,True
situação,6.3942,66,situação,NOUN,False,True,True
odor,6.376,77,odor,NOUN,False,True,True
cheiro,6.3675,88,cheiro,NOUN,False,True,True
ebulição,6.3522,121,ebulição,NOUN,False,False,True
experimental,6.3461,81,experimental,ADJ,False,True,True
graxo,6.3407,125,graxo,ADJ,False,True,True
íom,6.3237,112,íom,NOUN,False,True,True
capacidade,6.3076,53,capacidade,NOUN,False,True,True
princípio,6.303,81,princípio,NOUN,False,True,True
básico,6.3025,91,básico,ADJ,False,True,True
fenol,6.1786,107,fenol,PROPN,False,True,True
proveniente,6.1706,68,proveniente,ADJ,False,True,True
mar,6.1615,66,mar,NOUN,False,True,True
correto,6.1196,82,correto,ADJ,False,True,True
alceno,6.0838,109,alceno,NOUN,False,True,True
fenômeno,6.0739,63,fenômeno,NOUN,False,True,True
podese,6.0714,58,podese,NOUN,False,False,True
adilson,6.0317,69,adilson,PROPN,False,False,True
essencial,6.0061,66,essencial,ADJ,False,True,True
sentido,5.9827,71,sentido,NOUN,False,True,True
professor(a,5.9774,80,professor(a,NOUN,False,False,True
janeiro,5.9353,49,janeiro,PROPN,False,False,True
pressão,5.907,66,pressão,NOUN,False,True,True
cloreto,5.9018,78,cloreto,ADJ,False,False,True
correta,5.865,98,correto,ADJ,False,True,True
isomeria,5.8597,203,isomeria,NOUN,False,True,True
mol,5.8435,259,mol,NOUN,False,True,True
exemplos,5.8234,58,exemplos,NOUN,False,True,True
equipe,5.8224,48,equipe,NOUN,False,True,True
substituição,5.8177,77,substituição,NOUN,False,True,True
plano,5.8049,105,plano,NOUN,False,True,True
história,5.7764,76,história,NOUN,False,False,True
etapa,5.7445,79,etapa,NOUN,False,True,True
carbônica,5.7418,119,carbônico,ADJ,False,False,True
caráter,5.7103,97,caráter,NOUN,False,False,True
facsímile,5.7091,63,facsímile,NOUN,False,False,True
anterior,5.6998,65,anterior,ADJ,False,True,True
solar,5.6707,79,solar,ADJ,False,True,True
press,5.6697,28,press,PROPN,False,False,True
carvão,5.6686,81,carvão,NOUN,False,False,True
aroma,5.6644,72,aroma,NOUN,False,True,True
melhor,5.6581,56,bom,ADJ,False,True,True
obra,5.6559,37,obra,PROPN,False,True,True
forte,5.6461,66,forte,ADJ,False,True,True
médio,5.6393,63,médio,PROPN,False,True,True
prática,5.6317,56,prática,NOUN,False,True,True
tecnologia,5.6123,69,tecnologia,NOUN,False,True,True
nacional,5.5659,42,nacional,PROPN,False,True,True
catalisador,5.5514,82,catalisador,NOUN,False,True,True
queima,5.5482,69,queima,NOUN,False,False,True
hidrólise,5.5464,96,hidrólise,NOUN,False,False,True
sangue,5.5407,68,sangue,NOUN,False,False,True
cabelo,5.5342,62,cabelo,NOUN,False,True,True
terra,5.5125,50,terra,NOUN,False,True,True
amostra,5.493,77,amostra,NOUN,False,True,True
monômero,5.4508,80,monômero,NOUN,False,True,True
cobre,5.4445,131,cobre,NOUN,False,False,True
óptica,5.4014,71,óptico,ADJ,False,False,True
faculdade,5.3243,25,faculdade,PROPN,False,True,True
sólido,5.3054,62,sólido,ADJ,False,True,True
tecido,5.2792,52,tecido,NOUN,False,True,True
matéria,5.2789,70,matéria,NOUN,False,True,True
física,5.2475,47,física,PROPN,False,True,True
superior,5.2461,38,alto,ADJ,False,False,True
john,5.2358,28,john,PROPN,False,False,True
regra,5.2295,94,regra,NOUN,False,True,True
tubo,5.2199,70,tubo,NOUN,False,True,True
necessidade,5.184,50,necessidade,NOUN,False,True,True
carboidrato,5.1766,62,carboidrato,NOUN,False,True,True
possibilidade,5.1747,52,possibilidade,NOUN,False,True,True
extremidade,5.1554,88,extremidade,NOUN,False,True,True
funcionamento,5.1391,53,funcionamento,ADJ,False,False,True
impacto,5.1383,55,impacto,NOUN,False,True,True
morte,5.1192,42,morte,NOUN,False,True,True
trans,5.113,75,trans,ADJ,False,True,True
sequência,5.1104,56,sequência,NOUN,False,True,True
vantagem,5.1101,52,vantagem,NOUN,False,True,True
aspecto,5.1058,44,aspecto,NOUN,False,True,True
enantiômero,5.0695,85,enantiômero,NOUN,False,True,True
página,5.0642,97,página,NOUN,False,True,True
hcl,5.0499,72,hcl,PROPN,False,True,True
cooh,4.9937,92,cooh,PROPN,False,True,True
solo,4.9894,44,solo,NOUN,False,True,True
fermentação,4.9817,66,fermentação,NOUN,False,False,True
lei,4.9815,44,lei,NOUN,False,True,True
quiral,4.9737,88,quiral,ADJ,False,True,True
razão,4.9657,42,razão,NOUN,False,True,True
par,4.9652,65,par,NOUN,False,True,True
câncer,4.9634,50,câncer,NOUN,False,True,True
biodiesel,4.9493,57,biodiesel,PROPN,False,False,True
separação,4.9485,51,separação,NOUN,False,True,True
analise,4.9214,49,analise,PROPN,False,True,True
redutor,4.919,88,redutor,NOUN,False,True,True
planeta,4.8794,45,planeta,NOUN,False,True,True
decomposição,4.8757,65,decomposição,NOUN,False,False,True
alteração,4.8663,46,alteração,NOUN,False,True,True
técnica,4.8653,39,técnica,NOUN,False,True,True
cloro,4.8651,95,cloro,NOUN,False,True,True
prefixo,4.8588,90,prefixo,ADV,False,True,True
existente,4.8498,48,existente,ADJ,False,True,True
transformação,4.8305,52,transformação,NOUN,False,True,True
educação,4.8297,31,educação,PROPN,False,False,True
motivo,4.8284,42,motivo,NOUN,False,True,True
fundamental,4.8276,48,fundamental,ADJ,False,True,True
semirreação,4.827,100,semirreação,NOUN,False,True,True
enemmec,4.8092,91,enemmec,PROPN,False,False,True
acético,4.7958,76,acético,NOUN,False,True,True
perda,4.786,42,perda,NOUN,False,True,True
consequência,4.781,43,consequência,NOUN,False,True,True
corrosão,4.7765,68,corrosão,NOUN,False,False,True
artificial,4.7749,48,artificial,ADJ,False,True,True
indique,4.7538,53,indique,NOUN,False,False,True
fator,4.7232,49,fator,NOUN,False,True,True
solúvel,4.7151,73,solúvel,ADJ,False,True,True
medida,4.6967,94,medida,NOUN,False,True,True
atual,4.6905,37,atual,PROPN,False,True,True
potássio,4.688,72,potássio,NOUN,False,False,True
aterro,4.6565,54,aterro,NOUN,False,True,True
único,4.6552,44,único,ADJ,False,True,True
polietileno,4.649,48,polietileno,NOUN,False,False,True
celulose,4.6368,61,celulose,NOUN,False,False,True
polimerização,4.6281,59,polimerização,NOUN,False,False,True
livre,4.624,63,livre,ADJ,False,True,True
eteno,4.6057,57,eteno,ADJ,False,False,True
esquerda,4.6029,48,esquerda,NOUN,False,False,True
semicela,4.5803,84,semicela,PROPN,False,True,True
leitura,4.5803,79,leitura,NOUN,False,True,True
científico,4.5632,52,científico,ADJ,False,True,True
equilíbrio,4.5585,65,equilíbrio,NOUN,False,True,True
destilação,4.5555,53,destilação,NOUN,False,False,True
população,4.5313,37,população,NOUN,False,True,True
ideia,4.5313,60,ideia,NOUN,False,True,True
afirmação,4.516,61,afirmação,NOUN,False,True,True
automóvel,4.514,39,automóvel,NOUN,False,True,True
volta,4.5137,61,volta,NOUN,False,True,True
cálcio,4.5026,69,cálcio,NOUN,False,False,True
aditivo,4.5002,39,aditivo,ADJ,False,True,True
circuito,4.4866,71,circuito,NOUN,False,True,True
dieta,4.4788,43,dieta,NOUN,False,True,True
peixe,4.4775,68,peixe,NOUN,False,True,True
poluição,4.4701,45,poluição,NOUN,False,False,True
ciclo,4.4555,50,ciclo,NOUN,False,True,True
início,4.4513,41,início,NOUN,False,False,True
gasolina,4.4476,140,gasolina,NOUN,False,True,True
microrganismo,4.4468,48,microrganismo,NOUN,False,True,True
metanol,4.4385,54,metanol,NOUN,False,False,True
ativo,4.4359,46,ativo,ADJ,False,True,True
atitude,4.4321,41,atitude,NOUN,False,True,True
reações,4.4299,85,reações,NOUN,False,True,True
diminuição,4.4242,43,diminuição,NOUN,False,False,True
vestibular,4.4091,77,vestibular,NOUN,False,True,True
embalagem,4.3928,59,embalagem,NOUN,False,True,True
limpeza,4.3869,52,limpeza,NOUN,False,False,True
conceitual,4.3863,92,conceitual,ADJ,False,True,True
diverso,4.3849,46,diverso,ADJ,False,True,True
matériaprima,4.3789,54,matériaprima,NOUN,False,False,True
mudança,4.3724,37,mudança,NOUN,False,True,True
mundial,4.364,40,mundial,ADJ,False,True,True
transporte,4.3598,37,transporte,NOUN,False,True,True
pequena,4.3567,44,pequeno,ADJ,False,True,True
acetileno,4.3539,58,acetileno,PROPN,False,False,True
comercial,4.352,41,comercial,ADJ,False,True,True
segurança,4.3413,41,segurança,NOUN,False,False,True
adequado,4.3168,44,adequado,ADJ,False,True,True
elétrons,4.3117,115,elétrom,PROPN,False,True,True
baixa,4.3036,46,baixo,ADJ,False,False,True
gase,4.2977,60,gase,NOUN,False,True,True
mineral,4.2753,46,mineral,ADJ,False,True,True
controle,4.2543,36,controle,NOUN,False,False,True
proteção,4.2504,47,proteção,NOUN,False,False,True
peça,4.2428,42,peça,NOUN,False,True,True
tendência,4.2388,69,tendência,NOUN,False,True,True
registre,4.2353,105,registre,PROPN,False,False,True
comentário,4.2281,71,comentário,NOUN,False,True,True
guia,4.2152,34,guia,PROPN,False,False,True
dor,4.2037,31,dor,NOUN,False,True,True
nobel,4.1887,34,nobel,PROPN,False,False,True
construção,4.1767,30,construção,NOUN,False,True,True
ciências,4.1729,22,ciências,PROPN,False,True,True
estadual,4.1693,37,estadual,PROPN,False,False,True
ilustrações,4.1579,42,ilustrações,PROPN,False,True,True
exercício,4.1376,45,exercício,NOUN,False,True,True
exposição,4.1356,42,exposição,NOUN,False,True,True
algum,4.1019,458,algum,DET,True,True,True
aço,4.0965,43,aço,NOUN,False,True,True
espacial,4.0884,47,espacial,ADJ,False,True,True
extração,4.0815,41,extração,NOUN,False,False,True
alcano,4.0731,61,alcano,NOUN,False,True,True
veículo,4.0722,39,veículo,NOUN,False,True,True
constante,4.0696,44,constante,NOUN,False,True,True
semelhante,4.0445,41,semelhante,ADJ,False,True,True
oxidante,4.0268,89,oxidante,ADJ,False,True,True
indivíduo,4.0188,33,indivíduo,NOUN,False,True,True
calor,4.0136,39,calor,NOUN,False,False,True
complexo,4.0119,38,complexo,ADJ,False,True,True
organização,4.0111,31,organização,PROPN,False,True,True
frasco,4.0078,49,frasco,NOUN,False,True,True
acidente,4.0078,34,acidente,NOUN,False,True,True
fusão,4.0036,57,fusão,NOUN,False,False,True
ordem,3.9998,61,ordem,PROPN,False,False,True
resistência,3.9915,36,resistência,NOUN,False,False,True
fase,3.9892,52,fase,NOUN,False,True,True
densidade,3.9888,47,densidade,NOUN,False,True,True
negativo,3.9888,66,negativo,ADJ,False,True,True
roupa,3.9843,34,roupa,NOUN,False,True,True
fabricante,3.9802,34,fabricante,NOUN,False,True,True
cotidiano,3.9676,38,cotidiano,NOUN,False,True,True
amônio,3.9644,55,amônio,NOUN,False,False,True
hora,3.9625,34,hora,NOUN,False,True,True
solubilidade,3.9624,64,solubilidade,NOUN,False,False,True
positivo,3.9586,63,positivo,ADJ,False,True,True
médico,3.9584,27,médico,NOUN,False,True,True
note,3.9571,40,note,NOUN,False,False,True
vermelho,3.9456,30,vermelho,ADJ,False,True,True
primária,3.942,73,primária,NOUN,False,True,True
brasileiro,3.9401,35,brasileiro,PROPN,False,True,True
insaturação,3.9366,63,insaturação,PROPN,False,True,True
ocorrência,3.9354,44,ocorrência,NOUN,False,True,True
motor,3.9324,44,motor,NOUN,False,True,True
polo,3.9314,93,polo,NOUN,False,True,True
projeto,3.9039,30,projeto,NOUN,False,True,True
interessante,3.9032,36,interessante,ADJ,False,True,True
aparelho,3.8858,34,aparelho,NOUN,False,True,True
dispositivo,3.8835,39,dispositivo,NOUN,False,True,True
camada,3.8749,128,camada,PROPN,False,True,True
cela,3.8673,82,cela,NOUN,False,True,True
droga,3.8591,30,droga,NOUN,False,True,True
ingestão,3.8529,36,ingestão,NOUN,False,True,True
renovável,3.848,49,renovável,ADJ,False,True,True
fígado,3.8405,53,fígado,NOUN,False,True,True
total,3.8403,56,total,ADJ,False,True,True
quadro,3.8375,45,quadro,NOUN,False,True,True
freeman,3.8374,18,freeman,PROPN,False,False,True
análise,3.8354,52,análise,NOUN,False,True,True
éster,3.8325,190,éster,PROPN,False,True,True
suficiente,3.8319,36,suficiente,ADJ,False,True,True
normal,3.8115,50,normal,ADJ,False,True,True
recurso,3.8041,49,recurso,NOUN,False,True,True
eficiente,3.8004,37,eficiente,ADJ,False,True,True
teor,3.7978,45,teor,NOUN,False,True,True
chumbo,3.7899,36,chumbo,NOUN,False,False,True
assimétrico,3.7845,57,assimétrico,ADJ,False,True,True
iônico,3.7818,44,iônico,ADJ,False,True,True
fármaco,3.774,38,fármaco,NOUN,False,True,True
acetato,3.7631,52,acetato,NOUN,False,True,True
emissão,3.7542,45,emissão,NOUN,False,True,True
substâncias,3.7525,48,substâncias,NOUN,False,True,True
grego,3.7497,26,grego,NOUN,False,True,True
mão,3.7428,37,mão,NOUN,False,True,True
entanto,3.7367,70,entanto,NOUN,False,False,True
colega,3.7335,43,colega,NOUN,False,True,True
filme,3.718,37,filme,NOUN,False,True,True
casa,3.7137,25,casa,NOUN,False,True,True
lipídio,3.7021,38,lipídio,NOUN,False,True,True
incorreta,3.6928,48,incorreto,ADJ,False,False,True
geração,3.6893,44,geração,NOUN,False,True,True
resto,3.6821,37,resto,NOUN,False,True,True
carne,3.682,62,carne,NOUN,False,True,True
metálica,3.6791,44,metálico,ADJ,False,False,True
mapa,3.6765,61,mapa,NOUN,False,True,True
sanitário,3.6733,43,sanitário,ADJ,False,True,True
butano,3.6682,51,butano,ADJ,False,False,True
leite,3.6646,41,leite,PROPN,False,True,True
ozônio,3.6546,42,ozônio,NOUN,False,False,True
resultante,3.6524,46,resultante,NOUN,False,True,True
finalidade,3.6453,33,finalidade,NOUN,False,True,True
cidade,3.6377,27,cidade,NOUN,False,True,True
adequada,3.6278,36,adequado,ADJ,False,False,True
contaminação,3.622,29,contaminação,NOUN,False,True,True
placa,3.6101,85,placa,NOUN,False,True,True
branca,3.6032,39,branco,ADJ,False,False,True
orientação,3.598,31,orientação,NOUN,False,True,True
sintética,3.5913,38,sintética,NOUN,False,True,True
facilidade,3.5909,34,facilidade,NOUN,False,True,True
excesso,3.5881,35,excesso,NOUN,False,True,True
cetona,3.5867,179,cetona,NOUN,False,True,True
central,3.5598,30,central,ADJ,False,True,True
humana,3.5535,33,humano,ADJ,False,False,True
medicina,3.5533,22,medicina,PROPN,False,False,True
sugestão,3.5507,48,sugestão,NOUN,False,True,True
gráfico,3.5479,34,gráfico,NOUN,False,True,True
belmont,3.5434,17,belmont,PROPN,False,False,True
borracha,3.5424,96,borracha,NOUN,False,True,True
tinta,3.5406,54,tinta,NOUN,False,True,True
escolha,3.5383,34,escolha,NOUN,False,True,True
wiley,3.5379,16,wiley,PROPN,False,False,True
inorgânico,3.5376,46,inorgânico,ADJ,False,True,True
série,3.5363,31,série,NOUN,False,True,True
pigmento,3.5275,40,pigmento,NOUN,False,True,True
